song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode,youtube_view_count,youtube_video_title
spotify:track:21kOVEG3bDCVphKhXL8XmQ,Walk,[Comethazine],79,0.795,0.291,160.063,0.264,0.221,0,4,0.831,1,96064,-6.186,0.744,1,13349216,Comethazine - Walk (Dir. by @_ColeBennett_)
spotify:track:2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),"[XXXTENTACION, Lil Pump, Swae Lee, Maluma]",93,0.723,0.126,104.969,0.0412,0.0302,2.06E-06,4,0.703,9,198903,-5.45,0.288,0,13222719,"XXXTENTACION & Lil Pump ft. Maluma & Swae Lee  - ""Arms Around You"" (Official Music Video)"
spotify:track:0juSegsrO7siAAjlNATKV2,Prima di ogni cosa,[Fedez],74,0.476,0.316,131.683,0.0446,0.643,0,3,0.617,5,186832,-7.086,0.429,1,13094047,Fedez - Prima di ogni cosa (Official Video)
spotify:track:4z2XPrpHz1raJibarWFY7Z,Maybe It's Time,[Bradley Cooper],76,0.282,0.0981,79.776,0.0374,0.798,1.23E-06,4,0.699,7,159293,-7.65,0.359,1,12947297,Bradley Cooper - Maybe It's Time (A Star Is Born)
spotify:track:3wScL5W8H40zzCKN0atfBk,Uproar,"[Lil Wayne, Swizz Beatz]",85,0.87,0.299,99.075,0.212,0.0595,0,4,0.743,1,194184,-2.188,0.884,1,12821391,Lil Wayne - Uproar ft. Swizz Beatz
spotify:track:5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,[Zara Larsson],87,0.699,0.0969,124.896,0.0578,0.423,0,4,0.665,11,190932,-5.265,0.585,1,12714468,Zara Larsson - Ruin My Life (Official Music Video)
spotify:track:05mAIVLkIWc2d1UBYZBCp8,1999,"[Charli XCX, Troye Sivan]",85,0.742,0.229,124.016,0.0329,0.0227,1.39E-06,4,0.739,7,189000,-4.586,0.659,1,12582385,Charli XCX & Troye Sivan - 1999 (Official Video)
spotify:track:2RSHsoi04658QL5xgQVov3,Bad Liar,[Imagine Dragons],71,0.637,0.368,177.913,0.0703,0.0722,0,4,0.383,3,260773,-6.993,0.0827,1,12410996,Imagine Dragons - Bad Liar (Audio)
spotify:track:1wsLHgXJ4SKIfd5ePSX1hD,Polaroid,"[Jonas Blue, Liam Payne, Lennon Stella]",84,0.897,0.0722,114.033,0.036,0.293,0,4,0.652,7,193377,-4.481,0.475,0,12377120,Jonas Blue Liam Payne Lennon Stella - Polaroid (Lyric Video)
spotify:track:3gPOFPYLgpvQz0ZMwmv7NE,Te echo de menos,[Beret],75,0.714,0.114,159.9,0.175,0.206,0,4,0.658,0,194986,-5.086,0.362,1,12270780,Beret - Te Echo de Menos (Lyric Video)
spotify:track:6XjEOPgbgHKcaHcunEHSJJ,UFF,"[Veysel, Gzuz]",79,0.828,0.314,139.972,0.232,0.041,0,4,0.815,4,167627,-3.559,0.311,1,12224106,VEYSEL - UFF feat. GZUZ (prod. MIKSU & MACLOUD)
spotify:track:2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),"[Lauv, Julia Michaels]",88,0.625,0.157,147.02,0.0896,0.49,0,4,0.755,2,174861,-7.114,0.374,1,12093821,Lauv ft. Julia Michaels - There's No Way (Official Video)
spotify:track:3wAyZwtyyLMsJNG7Mb17ky,Best Life,"[Hardy Caprio, One Acen]",75,0.668,0.122,106.017,0.0447,0.211,0,4,0.845,1,200265,-6.702,0.721,0,12005185,Hardy Caprio - Best Life ft. One Acen (Official Video)
spotify:track:60oJSn5MTG2VNvCJKwd65M,Cascare nei tuoi occhi,[Ultimo],76,0.46,0.0896,67.983,0.104,0.541,0,4,0.732,0,226160,-8.629,0.405,1,11891232,ULTIMO - CASCARE NEI TUOI OCCHI
spotify:track:3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,"[Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam]",92,0.675,0.0595,96.507,0.214,0.542,1.28E-05,4,0.903,11,417920,-3.445,0.442,0,11776993,Te Boté (Remix) (feat. Darell Ozuna & Nicky Jam)
spotify:track:76xea5TfeyVu8c4dGWpFD2,"Bella Giornata (prod. Dogslife, Mago del blocco)","[OG Eastbull, Dogslife, Mago del Blocco]",71,0.68,0.117,132.013,0.332,0.627,4.44E-06,4,0.744,7,181368,-4.98,0.801,1,11689416,OG Eastbull - Bella giornata (prod. Dogslife Mago del blocco)
spotify:track:1K6idVTyVwb5DIEkCEf06y,Oyé,[Koba LaD],66,0.58,0.241,130.929,0.334,0.266,0,4,0.841,0,187973,-4.946,0.461,1,11596756,Koba LaD - Oyé
spotify:track:1c7Kh2uMMxG7k4QqNjjg95,Hey Meisje,"[Esko, Josylvio, Hansie]",68,0.808,0.0652,95.087,0.073,0.329,0.0183,4,0.756,1,197290,-2.557,0.889,0,11460606,Esko Josylvio & Hansie - Hey Meisje
spotify:track:4lzjE9GlGamkuYqQBfCY8R,1000°C,"[Lomepal, Roméo Elvis]",71,0.539,0.11,102.952,0.113,0.294,4.79E-05,4,0.732,3,237120,-8.084,0.403,0,11390996,Lomepal - 1000°C (feat. Roméo Elvis) (Clip officiel)
spotify:track:61SYuUg9rokbvIPxzrhxd0,Billets verts,[Maes],73,0.59,0.108,154.051,0.0745,0.642,1.82E-06,4,0.662,1,168857,-8.762,0.393,1,11019507,Maes - Billets verts
spotify:track:0oagwWkGlBoACUuKvTmqZV,A Million Dreams,[P!nk],74,0.499,0.0901,148.173,0.0397,0.272,0,4,0.312,7,273640,-6.282,0.191,1,10780412,P!nk & Willow Sage Hart (P!nk’s Daughter) - A Million Dreams/A Million Dreams (Reprise)
spotify:track:25sgk305KZfyuqVBQIahim,Sweet but Psycho,[Ava Max],92,0.704,0.166,133.002,0.0476,0.0691,0,4,0.719,1,187436,-4.724,0.628,1,10762555,Ava Max - Sweet but Psycho (Official Music Video)
spotify:track:4mGxpq4nAOz9ZHe7GmPcgO,BlaBla,"[Azzi Memo, Nimo]",60,0.788,0.0938,111.975,0.248,0.0366,3.41E-06,4,0.852,6,216717,-6.369,0.524,1,10550357,AZZI MEMO - BLABLA feat. NIMO  (Official 4K Video)
spotify:track:0rsDhujEJ73Q7I9bvEljAZ,Sunflower - Movie Version,[Shannon Purser],75,0.0935,0.0958,131.182,0.0438,0.924,0,4,0.694,0,108085,-13.712,0.551,1,10545672,Sunflower - Sierra Burgess (Sierra Burgess Is A Loser) Lyrics
spotify:track:76OfzNtY3nG5hCnh5COSjt,LIT,"[SBMG, Boef]",69,0.772,0.251,100.076,0.363,0.0166,0,4,0.913,7,204410,-8.009,0.681,1,10395422,SBMG - LIT ft. Boef (prod. Jimmy Huru)
spotify:track:2a01mRS1QctP7EvmMFoPee,Hoe Je Bent,"[Broederliefde, Frenna]",63,0.85,0.0959,125.95,0.0982,0.153,0.000744,4,0.811,4,196113,-5.939,0.722,1,10341771,Broederliefde - Hoe Je Bent ft. Frenna (prod. Soundflow)
spotify:track:1fp2uoWXPca3mIdxRHIgQm,Advice,"[Cadet, Deno Driz]",74,0.529,0.101,105.067,0.328,0.201,0,4,0.911,9,192571,-7.996,0.76,0,10161422,Cadet x Deno - Advice (Dele Alli) (Music Video) | GRM Daily
spotify:track:1OGORI9Hx45AEYqxkndMhN,Mwaka Moon - Remix,"[Kalash, Sfera Ebbasta]",71,0.556,0.107,155.07,0.0739,0.0942,1.42E-05,4,0.768,1,237179,-7.146,0.24,0,9864268,Kalash feat Sfera Ebbasta - Mwaka Moon RMX
spotify:track:3mNmUjoDHYDYj08IaRPtg0,Posto 24h (feat. Wesley Safadão) - Ao Vivo,"[Lucas Lucco, Wesley Safadão]",72,0.929,0.396,126.998,0.0338,0.169,0,4,0.703,3,153374,-4.021,0.626,0,9857066,Lucas Lucco - Posto 24h part. Wesley Safadão | DVD A Ørigem (Ao Vivo em Goiânia)
spotify:track:0GHwNr0lqf8jpc9wesmnHo,Ex,[Callalily],72,0.381,0.086,157.332,0.0373,0.586,0,4,0.499,7,279259,-7.855,0.57,1,9760827,Ex - Callalily (Official Music Video)
spotify:track:5sdb5pMhcK44SSLsj1moUh,I Found You (with Calvin Harris),"[benny blanco, Calvin Harris]",81,0.87,0.294,122.996,0.0439,0.035,0.0882,4,0.805,6,191496,-4.181,0.386,1,9718186,benny blanco & Calvin Harris - I Found You (Official Music Video)
spotify:track:5as5HurTt4u7BuFIT5j8am,Bae,[RK],72,0.654,0.0999,119.966,0.0523,0.632,0,5,0.835,9,174840,-5.971,0.658,1,9562285,RK - Bae
spotify:track:07w6jp4Fq8GGqhLoDYoVkb,Replay,[Maikel Delacalle],74,0.8,0.107,109.984,0.0588,0.203,0.000175,4,0.726,11,217104,-5.858,0.765,0,9354066,Maikel Delacalle - Replay
spotify:track:5274I4mUMnYczyeXkGDWZN,Fine China,"[Future, Juice WRLD]",88,0.542,0.126,166.111,0.323,0.0484,0,4,0.656,7,141587,-7.358,0.551,1,9299878,Future Juice WRLD - Fine China (Audio)
spotify:track:2Sfl7odHUmG7qc8SbqUyzE,DI MI NOMBRE - Cap.8: Éxtasis,[ROSALÍA],74,0.534,0.314,91.871,0.131,0.885,5.18E-05,4,0.794,8,162377,-6.47,0.547,0,9082746,ROSALÍA - DI MI NOMBRE (Cap.8: Éxtasis)
spotify:track:1yDiru08Q6omDOGkZMPnei,Maybe The Night,[Ben&Ben],78,0.522,0.114,74.05,0.0367,0.113,4.91E-05,4,0.572,2,217197,-9.095,0.498,1,9043366,Ben&Ben - Maybe The Night (OFFICIAL LYRIC VIDEO) Exes Baggage OST
spotify:track:7chjOPhoxbpRYSrO1rvdnu,5 Sentidos,"[Dvicio, Taburete]",74,0.735,0.116,175.913,0.0473,0.0961,0,4,0.644,5,209954,-5.499,0.664,1,9002877,Dvicio Taburete - 5 Sentidos
spotify:track:6eVWOyIA4iacH7UaQ1TqzM,Homerton B,[Unknown T],70,0.772,0.0721,142.472,0.0731,0.231,0.0548,4,0.739,7,192000,-6.367,0.28,1,8867512,Unknown T - Homerton B (Music Video) | GRM Daily
spotify:track:5Oz3TWYhneHj2fo5ttwPu1,Goals,[Anitta],61,0.747,0.144,154.047,0.0709,0.187,0.000161,4,0.688,4,212603,-3.04,0.62,0,8858175,Anitta - Goals (Official Music Video)
spotify:track:1nhEQjgj0NrtAoDuFEhMEL,New York,[Thegiornalisti],64,0.722,0.0662,151.936,0.0492,0.0679,0,4,0.573,7,219573,-4.853,0.495,1,8847104,Thegiornalisti - New York
spotify:track:32lexhcz93AinKK0qLTZaZ,Ni Gucci Ni Prada,[Kenny Man],77,0.676,0.325,104.956,0.169,0.41,0.000777,4,0.799,2,175200,-5.644,0.91,1,8801264,KENNY MAN  -  NI GUCCI NI PRADA
spotify:track:42ArfZUgGo3k5btIHp08it,Not Steady,[Paloma Mami],71,0.444,0.105,92.011,0.303,0.207,0.000827,4,0.876,8,190784,-10.904,0.339,0,8636986,Paloma Mami - Not Steady (Video Oficial)
spotify:track:1xyVMQx51Kab6eLVtE6twx,Cobaia,"[Lauana Prado, Maiara & Maraisa]",57,0.709,0.807,114.094,0.0382,0.125,0,4,0.751,8,219442,-4.216,0.515,1,8278702,Lauana Prado Maiara & Maraisa - Cobaia
spotify:track:574kOxVgCcy70oq623rvPE,Pour Over,"[Vintage Culture, Adam K]",75,0.7,0.386,176.926,0.0604,0.0021,0.00952,3,0.514,7,213559,-6.827,0.164,1,8263362,Vintage Culture Adam K - Pour Over (Audio)
spotify:track:7zivIUyCw9MmYftdcayXnN,Uno squillo,[Capo Plaza],71,0.724,0.0736,98.97,0.397,0.0586,0,4,0.801,1,208813,-5.038,0.679,0,8057580,Uno squillo
spotify:track:3iBOe7U7kRPNIoL3QLCVu2,La thune,[Angèle],68,0.593,0.112,145.039,0.0532,0.526,1.09E-05,4,0.702,11,201907,-8.339,0.522,1,7968642,Angèle - La Thune (CLIP OFFICIEL)
spotify:track:0mfEHC4z5a7533o7VNOH2c,Ay Caramba,"[Stay Flee Get Lizzy, Fredo, Young T & Bugsey]",75,0.647,0.0797,139.787,0.199,0.0355,0.00373,5,0.629,1,211525,-3.791,0.531,1,7961757,Fredo x Young T & Bugsey (@Stayfleegetlizzy) - Ay Caramba (Music Video) | GRM Daily
spotify:track:3iYv5nIthPXesF0DeuhmVL,Rolls (feat. Lacrim),"[Hornet La Frappe, Lacrim]",73,0.784,0.0821,101.049,0.126,0.476,3.10E-06,4,0.789,5,212360,-7.056,0.563,0,7914486,Hornet La Frappe - Rolls feat. Lacrim (Clip officiel)
spotify:track:3yhaXZury9ZUpfXvdvuWiB,Vagabund,[Bausa],76,0.557,0.0812,102.94,0.0536,0.224,0.000587,4,0.894,2,153188,-7.655,0.651,1,7847562,BAUSA - VAGABUND (Official Music Video) (prod. by Bausa Jugglerz & The Cratez)
spotify:track:1leeEohWV02ifmrJPC8vNY,24 carats,[RK],64,0.617,0.0733,160.06,0.366,0.543,0,4,0.761,2,211760,-7.119,0.471,1,7418823,RK - 24 Carats
spotify:track:5nMKJJ5Rl6X1yn58aVeICO,Bulong,[December Avenue],72,0.728,0.0782,134.877,0.0313,0.0319,0,4,0.5,9,270233,-5.472,0.351,0,7411733,December Avenue - Bulong (Lyrics)
spotify:track:11RIJRbBfyLlJut96itSFd,Energy (Stay Far Away),"[Skepta, WizKid]",71,0.614,0.088,101.97,0.311,0.345,9.86E-05,4,0.836,8,199521,-4.543,0.603,0,7344289,Skepta & WizKid - 'Energy (Stay Far Away)' (Official Video)
spotify:track:50Vy6DvEWNLDaQV5j9TdDS,Trap Phone (feat. Capo Plaza),"[Gue Pequeno, Capo Plaza]",70,0.664,0.296,118.032,0.0591,0.11,0,4,0.749,1,200533,-5.414,0.248,0,7257963,Guè Pequeno - Trap Phone ft. Capo Plaza
spotify:track:7oETr2afFHIzjDIOpm4zPJ,Se Piovesse Il Tuo Nome,[Elisa],64,0.712,0.101,81.958,0.0292,0.326,1.63E-05,4,0.561,1,202533,-3.204,0.2,0,6866154,Elisa - Se Piovesse Il Tuo Nome
spotify:track:3U5x1rplpJNKR3Xg88EfLi,Jalousie,[Angèle],69,0.443,0.118,89.951,0.0411,0.811,6.16E-05,4,0.588,7,225707,-10.019,0.335,0,6833933,Angèle - Jalousie (CLIP OFFICIEL)
spotify:track:1uru26I2JKd2mQZt0MDCUe,Empty Space,[James Arthur],79,0.531,0.0521,164.848,0.103,0.215,0,4,0.404,1,214227,-4.328,0.321,1,6796135,James Arthur - Empty Space (Still Video)
spotify:track:7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,[LANY],77,0.623,0.0858,104.974,0.0417,0.322,0,4,0.702,0,201198,-8.36,0.503,1,6779956,LANY - I Don't Wanna Love You Anymore (lyric video)
spotify:track:42bbDWZ8WmXTH7PkYAlGLu,Hold My Girl,[George Ezra],75,0.527,0.11,121.941,0.0302,0.597,0,4,0.614,10,211764,-6.374,0.354,1,6628882,George Ezra - Hold My Girl (Lyric Video)
spotify:track:6r05pfZigq7Arg25pi2vRm,Checklist (with Calvin Harris) (feat. WizKid),"[Normani, Calvin Harris, WizKid]",79,0.624,0.0903,116.046,0.103,0.0944,5.16E-06,4,0.89,1,169814,-3.966,0.762,1,6618961,Normani X Calvin Harris - Checklist (Audio) ft. WizKid
spotify:track:3eiuxHgjBs0ZHYgyapxD4d,Entre les murs (feat. Ninho),"[DA Uzi, Ninho]",69,0.308,0.0918,120.081,0.267,0.222,0,4,0.859,4,212250,-13.086,0.406,0,6509802,Da Uzi - Entre les murs feat. Ninho (Clip officiel)
spotify:track:7kh5weCB2Jm19XOg1XtOpe,MoneyGram,[Luciano],78,0.796,0.148,160.037,0.216,0.0522,0.000369,4,0.781,0,157800,-6.174,0.575,1,6382915,LUCIANO - MoneyGram (prod. by Macloud x Iad Aslan)
spotify:track:1csB4kgdyglOQdH0EyFIqy,Say Love,[James TW],77,0.457,0.355,84.038,0.0541,0.119,1.15E-06,4,0.753,1,219440,-7.533,0.549,1,6364052,James TW - Say Love
spotify:track:4BGmYEDOK1swwoxTtfmVZD,Peace & Love,"[Charlie Charles, Sfera Ebbasta, Ghali]",71,0.785,0.309,152.962,0.0615,0.14,0,4,0.68,8,182745,-5.313,0.319,1,6253477,Peace & Love
spotify:track:4IAVIBh9jbYN30DwpHFMD4,INTERNATIONAL GANGSTAS,"[Farid Bang, Capo, 6ix9ine, SCH]",77,0.622,0.099,148.04,0.203,0.0965,0,4,0.74,1,286280,-6.297,0.393,1,6220991,"Farid Bang Capo 6IX9INE SCH ""International Gangstas"" (WSHH Exclusive - Official Music Video)"
spotify:track:6SkHm6poyKfzV6kc9any8k,Suncity (feat. Empress Of),"[Khalid, Empress Of]",86,0.63,0.12,90.045,0.162,0.0998,0.000635,4,0.694,7,189493,-6.84,0.341,0,6215398,Khalid - Suncity ft. Empress Of (Official Audio)
spotify:track:6wdCelHrPh7UfliNjwRTUv,Leaves,[Ben&Ben],68,0.16,0.0891,118.313,0.0372,0.913,0,3,0.447,6,310709,-10.896,0.205,1,6181474,Ben&Ben - Leaves (Official Lyric Video)
spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,[Queen],81,0.528,0.163,109.967,0.161,0.112,0.312,4,0.933,5,214653,-6.472,0.754,0,6169668,Queen - Another One Bites The Dust (Live)
spotify:track:1ex3YwDpPLF2JeA8ZgPBto,Balla,[Zoda],71,0.844,0.104,79.934,0.106,0.436,0,4,0.451,3,200777,-4.95,0.481,0,6095605,ZODA - BALLA (Official Video)
spotify:track:77wz2VtAwxAwYOGTJrZBKT,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)","[$hirak, SBMG, Boef, Lil' Kleine, Ronnie Flex]",73,0.658,0.305,125.186,0.162,0.579,0,4,0.704,7,189514,-5.534,0.715,0,5878259,$HIRAK FEAT. SBMG LIL’ KLEINE BOEF & RONNIE FLEX – MILJONAIR
spotify:track:2rzZ0IGxgrGUAPwrWn80z7,Duurt Te Lang,[Davina Michelle],79,0.444,0.0905,173.707,0.196,0.127,0,4,0.638,7,153527,-14.221,0.151,1,5867977,Davina Michelle - Duurt te lang | Beste Zangers 2018
spotify:track:6GTCOWvhjvdk4pwlfrSjNO,Ne è valsa la pena (feat. Ghali),"[Capo Plaza, Ghali]",71,0.654,0.231,120.388,0.218,0.115,0,5,0.593,5,234600,-4.509,0.405,0,5617736,Ne è valsa la pena (feat. Ghali)
spotify:track:5fK0Q3j2iUcQtiRDXlPW0K,Want To,[Dua Lipa],81,0.691,0.0619,92.082,0.123,0.0788,0.000132,4,0.572,8,211818,-4.783,0.318,0,5533559,dua lipa x jaguar #thepace | want to (PACE Remix)
spotify:track:7wDqHhtRkP1TXSlZK0sEQH,Guiding Light,[Mumford & Sons],75,0.667,0.0686,100.017,0.0439,0.0632,1.43E-05,4,0.554,7,217633,-9.343,0.281,1,5513113,Mumford & Sons - Guiding Light (Lyric Video)
spotify:track:3QlF2ExmrRP0RM7ffv7y0Q,Lost Without You,[Freya Ridings],80,0.137,0.0706,162.08,0.0446,0.928,0,1,0.409,6,225076,-9.169,0.106,1,5447996,Freya Ridings - Lost Without You (Official Video)
spotify:track:4Gw1SXoN1MlAmdM3J1NjmR,Found What I've Been Looking For,[Tom Grennan],67,0.829,0.0762,107.067,0.0286,0.0354,0,4,0.623,3,191933,-4.613,0.779,0,5445755,Tom Grennan - Found What I've Been Looking For
spotify:track:2A5bn4VNEw2xWGWk2SQeaO,Liefde In De Lucht,"[Kraantje Pappie, Joshua Nolet]",56,0.699,0.106,81.013,0.117,0.138,0,4,0.748,2,213037,-6.457,0.849,1,5444985,Kraantje Pappie - Liefde In De Lucht ft. Joshua Nolet (prod. Palm Trees & Nightwatch)
spotify:track:4EHacNxfg1CVjRUX9YMLH4,Le code,[SCH],73,0.593,0.0976,80.046,0.0597,0.0461,2.24E-06,4,0.686,1,182853,-7.863,0.284,1,5348781,SCH - Le Code (Clip officiel)
spotify:track:6ho0GyrWZN3mhi9zVRW7xi,Losing It,[FISHER],63,0.964,0.0974,125,0.0576,0.00182,0.7,4,0.76,2,248036,-5.844,0.641,1,5345060,Fisher - Losing It
spotify:track:5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),"[Ellie Goulding, Diplo, Swae Lee]",85,0.758,0.395,144.111,0.0621,0.0969,0,4,0.574,1,182623,-5.029,0.492,0,5317219,Ellie Goulding Diplo Swae Lee - Close To Me (Official Video)
spotify:track:17y8kqTbNDd9QM3j6yln4g,Adieu bientôt,[Columbine],67,0.648,0.101,140.034,0.17,0.391,0,4,0.793,8,211307,-7.612,0.249,0,5296053,Columbine - Adieu Bientôt (Clip Officiel)
spotify:track:3D110t9ctcoOoylXsc3iR8,Thick And Thin,[LANY],76,0.551,0.0762,99.996,0.0282,0.059,0,4,0.697,5,212002,-6.179,0.339,0,5264712,LANY - Thick And Thin (lyric video)
spotify:track:206RguRdgqOWe91Fo2uF7a,Pharmacie,[SCH],63,0.907,0.113,139.976,0.219,0.714,0.000129,4,0.703,3,218213,-6.957,0.612,0,5256243,SCH - Pharmacie (Clip officiel)
spotify:track:5eFzCfsj3d0yWumdEldZwL,Midnight Sky,[UNIQUE],67,0.149,0.109,120.322,0.0409,0.904,3.77E-05,5,0.495,5,244427,-8.379,0.179,1,5240218,UNIQUE - Midnight Sky (Official Music Video)
spotify:track:1MUL6DO2gVimj2YrVedubd,Creep On Me,"[GASHI, French Montana, DJ Snake]",80,0.597,0.197,134.598,0.14,0.347,1.03E-05,5,0.449,9,194777,-4.401,0.505,0,5126802,GASHI - Creep On Me (Official Video) ft. French Montana DJ Snake
spotify:track:4sfdFMNDcc0Aw9DuwEksAn,wine slow - Remix,"[Idaly, Ronnie Flex, Famke Louise, Bizzey]",73,0.733,0.0878,96.015,0.0595,0.306,0.147,4,0.817,5,225175,-6.84,0.801,1,5012132,Idaly - Wine Slow (Remix) ft. Ronnie Flex Famke Louise & Bizzey (prod. Idaly & Reverse)
spotify:track:442ctQ3OBBk8aMo3Ma3wRX,Culo,"[Bizzey, Frenna, KM, Ramiks]",79,0.854,0.322,174.054,0.111,0.119,0.00408,4,0.689,8,196638,-3.602,0.796,1,4954425,Bizzey X Frenna X KM X Ramiks - Culo
spotify:track:3qHs2PoiJMPvdxgyRSvqAl,Sucette (feat. Niska),"[Aya Nakamura, Niska]",71,0.783,0.0638,189.978,0.127,0.238,1.16E-06,4,0.795,5,167067,-6.12,0.677,0,4944995,Sucette (feat. Niska)
spotify:track:3yKHE0h9BUxpHZe1EqmJnX,Oula,[Aya Nakamura],69,0.425,0.191,119.926,0.0393,0.747,0,4,0.8,2,158813,-9.502,0.64,0,4829563,Oula
spotify:track:7C7l4I5OZHEO1Vbx8SGJC2,Monégasque,[PLK],68,0.734,0.115,74.883,0.231,0.416,0,4,0.722,6,203553,-4.583,0.612,1,4747546,PLK - Monégasque (Clip Officiel)
spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,Topanga,[Trippie Redd],65,0.615,0.109,105.955,0.0454,0.00587,1.75E-06,4,0.755,4,215364,-8.245,0.039,1,4627792,Trippie Redd - Topanga (Official Music Video)
spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)","[Lil Baby, Gunna, Drake]",89,0.69,0.192,132.064,0.282,0.0716,0,4,0.757,1,194732,-5.327,0.914,0,4596023,Lil Baby Gunna Drake - Never Recover (Audio)
spotify:track:5uPQRVuGquShCnqzuOTq4B,Bella e rovinata,[Irama],71,0.646,0.0847,156.012,0.0428,0.258,0,4,0.549,10,200869,-6.586,0.444,1,4541852,BELLA E ROVINATA - IRAMA OFFICIAL VIDEO
spotify:track:6u2qyJK7Zw5T5ZYgNtfVdM,Hereafter,[Architects],63,0.973,0.224,121.018,0.0849,4.58E-05,0.00326,4,0.513,6,255587,-4.115,0.159,0,4527640,"Architects - ""Hereafter"""
spotify:track:51PcB5453BMTM18V0hru79,J'ai Déconné,"[Latifah, Clandistino]",70,0.746,0.0879,121.917,0.0392,0.262,1.84E-05,4,0.709,6,168219,-6.177,0.623,0,4509293,Latifah - J'ai Déconné ft. Clandistino (prod. YAM)
spotify:track:2Y73798F4zbbbvKT02fbtE,Finalidade Era Ficar em Casa,[MC Kevin o Chris],77,0.978,0.0846,149.888,0.198,0.571,0.212,4,0.81,6,185652,-3.949,0.703,1,4476953,MC Kevin o Chris - Finalidade era ficar em casa - Com bumbum ela arrasta (Videoclipe Oficial)
spotify:track:2Gh039ZAfydrM5IjiGlvEj,Akala,[Marion],72,0.185,0.105,125.044,0.0635,0.864,0,4,0.502,10,341168,-11.423,0.185,1,4344847,Akala - Marion Aunor | The Day After Valentines OST (LYRICS)
spotify:track:7apizLyhMRutg3ccXvr2qv,Hurt Somebody,"[Noah Kahan, Julia Michaels]",62,0.559,0.262,114.983,0.313,0.338,0,4,0.633,6,168640,-5.135,0.473,1,4212976,Noah Kahan Julia Michaels - Hurt Somebody (Audio)
spotify:track:1Oou7m2VuxCDSOdqsu07TU,Vertigini,"[Tedua, Chris Nolan]",72,0.774,0.131,133.722,0.164,0.164,0,4,0.579,5,203040,-6.34,0.476,0,4169116,Tedua - Vertigini (Prod. Chris Nolan)
spotify:track:27NrAjsDk7GoH6ybEXkrC5,RATATA,[Boef],72,0.514,0.156,180.059,0.309,0.139,0,4,0.789,7,170812,-7.788,0.29,1,4024256,BOEF – RATATA (PROD. NOEL WOLDAI)
spotify:track:0uL88Lp7C6i2WGHub1zrJ9,Later Bitches,[The Prince Karma],66,0.518,0.342,121.116,0.102,0.000573,0.108,4,0.769,8,247976,-6.563,0.504,1,3982986,The Prince Karma - Later Bitches (Official Lyrics Video)
spotify:track:4HUqrGAZ5f0gHRor7z9BFc,Black Eyes,[Bradley Cooper],73,0.937,0.815,150.242,0.0834,0.000811,6.37E-05,4,0.373,11,183773,-2.133,0.46,0,3943454,Black Eyes
spotify:track:60upMX2FTSSL76cg5ztvGA,Roadrunner,[Samra],72,0.733,0.178,103.856,0.457,0.14,0,4,0.68,2,172067,-5.618,0.614,0,3839879,Samra - Roadrunner (prod. Bushido)
spotify:track:0ZKi6Khl1E9EoOQadSXN5m,Prêt à partir (feat. Ninho),"[SCH, Ninho]",73,0.868,0.116,130.073,0.244,0.428,0,4,0.728,5,274133,-7.031,0.633,0,3824763,Prêt à partir (feat. Ninho)
spotify:track:7qWsMxgCMFyjlnvLMocf4p,Empire,"[Sofiane, Kaaris]",59,0.79,0.0882,144.017,0.211,0.0488,0,4,0.884,8,192240,-4.085,0.421,1,3804602,93 Empire - Empire (Sofiane x Kaaris)
spotify:track:3iXhLi33EpUfcOwasC8un1,Ta reine,[Angèle],69,0.44,0.0901,107.091,0.0801,0.822,3.98E-06,4,0.668,9,213200,-10.607,0.127,0,3742331,Angèle - Ta Reine  | A COLORS SHOW
spotify:track:2r7kFZo4Ua517FKCW39fo9,"Pumpy (feat. AJ x Deno, Swarmz & Cadet)","[Da Beatfreakz, AJ x Deno, Cadet, Swarmz]",65,0.579,0.211,101.852,0.464,0.166,0,4,0.788,3,181176,-5.621,0.561,0,3679454,Da Beatfreakz x AJ x Deno x Swarmz x Cadet - Pumpy (Music Video) | GRM Daily
spotify:track:220QqE38Qrmyrtyd5xqB8i,Seu Crime,[Pabllo Vittar],70,0.667,0.14,127.056,0.0913,0.0944,2.68E-06,4,0.788,8,154941,-5.215,0.646,0,3501498,Pabllo Vittar - Seu Crime (Áudio Oficial)
