song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:7unx2Rvsq8D0RfOLRXclTA,For Sale? - Interlude,['Kendrick Lamar'],54.00,"2,645,412.00",0.69,0.12,79.04,0.08,0.44,0.00,3.00,0.30,2.00,"291,720.00",-8.36,0.28,1.00
spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,For Whom The Bell Tolls,['J. Cole'],63.00,"15,103,170.00",0.41,0.29,111.65,0.04,0.47,0.00,3.00,0.65,10.00,"127,880.00",-11.03,0.17,0.00
spotify:track:5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),"['Liam Payne', 'Rita Ora']",21.00,"154,395,594.00",0.80,0.23,112.95,0.04,0.02,0.00,4.00,0.48,2.00,"244,293.00",-4.57,0.17,0.00
spotify:track:2BF1X5nkYYSb0AUTRaGkDm,Forbidden Voices,['Martin Garrix'],7.00,"3,290,148.00",0.71,0.14,128.10,0.04,0.05,0.00,4.00,0.53,10.00,"230,635.00",-5.93,0.30,0.00
spotify:track:2naEVOadudtXHwtZNfjMDM,Forever Young,['BLACKPINK'],75.00,"4,593,934.00",0.96,0.09,109.86,0.10,0.04,0.00,4.00,0.60,4.00,"237,077.00",-1.81,0.50,1.00
spotify:track:5Z5nbOXhsSbySVC7WUc6y9,Four Out Of Five,['Arctic Monkeys'],63.00,"8,195,898.00",0.86,0.07,130.19,0.07,0.06,0.00,4.00,0.60,0.00,"312,347.00",-4.31,0.68,1.00
spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,"['Rihanna', 'Kanye West', 'Paul McCartney']",25.00,"232,635,112.00",0.27,0.12,205.90,0.04,0.87,0.00,4.00,0.58,2.00,"188,238.00",-5.65,0.32,1.00
spotify:track:3CBWtVFHhxeaHVm4VverBG,Fourth Of July,['Fall Out Boy'],2.00,"7,786,705.00",0.97,0.43,160.01,0.11,0.14,0.01,4.00,0.49,4.00,"224,360.00",-3.37,0.54,0.00
spotify:track:1RagpNpkD3KcjXMLGMe99V,Fr Fr (feat. Lil Skies),"['Wiz Khalifa', 'Lil Skies']",75.00,"17,616,586.00",0.49,0.21,140.06,0.16,0.12,0.00,4.00,0.92,1.00,"195,591.00",-7.37,0.33,0.00
spotify:track:0L6UCE1Y0KX3MF2AtxlntI,Fragile,"['Kygo', 'Labrinth']",60.00,"22,760,522.00",0.42,0.09,149.51,0.05,0.18,0.00,4.00,0.47,5.00,"230,961.00",-7.47,0.22,1.00
spotify:track:05CgKydlFJALNy4JTHeMgs,Framed,['Eminem'],4.00,"5,151,530.00",0.82,0.26,145.98,0.16,0.01,0.00,4.00,0.74,7.00,"252,960.00",-3.01,0.76,1.00
spotify:track:2tNNECuPFrnG9ezMCGZXow,Frank's Track,['Kanye West'],0.00,"2,643,239.00",0.16,0.11,0.00,0.00,0.97,0.00,0.00,0.00,11.00,"38,333.00",-7.05,0.00,1.00
spotify:track:3sYDVtqO35oRSOIMx7dOqR,Freak,['Lana Del Rey'],61.00,"1,544,831.00",0.43,0.32,93.98,0.03,0.27,0.00,4.00,0.29,5.00,"295,093.00",-10.01,0.11,0.00
spotify:track:0kyLcWWUVBShK8wTCUQk9D,Freak Of The Week,"['Krept & Konan', 'Jeremih']",3.00,"1,873,439.00",0.56,0.24,95.00,0.26,0.02,0.00,4.00,0.76,11.00,"225,060.00",-6.87,0.48,0.00
spotify:track:4wQ8cM5towhQKEOt5G9u0j,Freaks - Radio Edit,"['Timmy Trumpet', 'Savage']",55.00,"17,721,351.00",0.97,0.24,128.10,0.14,0.02,0.39,4.00,0.89,4.00,"168,750.00",-0.78,0.75,1.00
spotify:track:10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),"['Lil Dicky', 'Chris Brown']",81.00,"293,217,637.00",0.60,0.11,133.12,0.22,0.15,0.00,4.00,0.76,8.00,"216,632.00",-5.04,0.76,1.00
spotify:track:5tVA6TkbaAH9QMITTQRrNv,Free Fallin',['Tom Petty'],70.00,"3,273,724.00",0.45,0.06,84.38,0.03,0.22,0.00,4.00,0.63,5.00,"256,000.00",-13.24,0.62,1.00
spotify:track:05KOgYg8PGeJyyWBPi5ja8,Free Smoke,['Drake'],65.00,"52,177,024.00",0.49,0.48,141.95,0.45,0.06,0.00,4.00,0.62,10.00,"218,674.00",-7.59,0.21,0.00
spotify:track:6RB9YvNyP0RZfCUcMtZELH,Freedom,['Pharrell Williams'],62.00,"20,991,731.00",0.56,0.14,86.14,0.07,0.40,0.00,4.00,0.43,1.00,"162,467.00",-6.37,0.61,0.00
spotify:track:7GRTrWsP3yo2Fx8umJfA1X,Freeee (Ghost Town Pt. 2),"['KIDS SEE GHOSTS', 'Ty Dolla $ign']",64.00,"8,762,738.00",0.81,0.16,151.64,0.06,0.00,0.00,4.00,0.33,9.00,"206,605.00",-4.86,0.31,0.00
spotify:track:1r53kDsIVmyTwdjeGRAber,Freestyle 4,['Kanye West'],0.00,"4,855,460.00",0.54,0.09,125.76,0.09,0.04,0.00,4.00,0.47,7.00,"123,387.00",-8.32,0.51,1.00
spotify:track:4nMlau89VAjmV7agkl7OY3,Fresh Eyes,['Andy Grammer'],50.00,"160,986,334.00",0.54,0.14,122.05,0.03,0.56,0.00,4.00,0.82,0.00,"198,001.00",-6.80,0.86,1.00
spotify:track:5WEqjIUHkwZ5h3DSE7F9bM,Friend Of Mine (feat. Vargas & Lagola),"['Avicii', 'Vargas & Lagola']",39.00,"3,382,486.00",0.72,0.07,110.00,0.06,0.02,0.01,4.00,0.70,7.00,"159,864.00",-4.37,0.67,0.00
spotify:track:08bNPGLD8AhKpnnERrAc6G,FRIENDS,"['Marshmello', 'Anne-Marie']",86.00,"639,258,903.00",0.88,0.13,95.08,0.05,0.21,0.00,4.00,0.63,9.00,"202,621.00",-2.38,0.53,0.00
spotify:track:6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),"['J. Cole', 'kiLL edward']",66.00,"11,471,773.00",0.65,0.11,109.30,0.40,0.10,0.00,5.00,0.72,6.00,"257,646.00",-7.91,0.49,0.00
spotify:track:7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),"['Justin Bieber', 'BloodPop®']",24.00,"329,306,934.00",0.74,0.31,104.99,0.04,0.00,0.00,4.00,0.74,8.00,"189,467.00",-5.35,0.65,1.00
spotify:track:3IkWmgGsXbsafrunwPojXO,From Now On,"['Hugh Jackman', 'The Greatest Showman Ensemble']",77.00,"21,449,155.00",0.52,0.59,108.03,0.04,0.00,0.01,4.00,0.52,4.00,"349,560.00",-10.38,0.08,1.00
spotify:track:1IF5UcqRO42D12vYwceOY6,From the Dining Table,['Harry Styles'],68.00,"4,132,301.00",0.16,0.11,94.08,0.04,0.80,0.05,4.00,0.67,8.00,"211,960.00",-16.29,0.20,1.00
spotify:track:5YYBvgHlTWPUmFtYCl3RAr,From Time,"['Drake', 'Jhene Aiko']",34.00,"2,487,331.00",0.49,0.13,93.89,0.48,0.51,0.00,4.00,0.69,1.00,"322,160.00",-10.17,0.40,0.00
spotify:track:7xGBZb5mNeMjeOrHr6LpNh,Frosty The Snowman,['Gene Autry'],0.00,"1,106,560.00",0.38,0.10,82.55,0.10,0.62,0.60,4.00,0.80,8.00,"113,360.00",-14.38,0.91,1.00
spotify:track:7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),"['XXXTENTACION', 'Trippie Redd']",86.00,"478,443,090.00",0.53,0.10,131.04,0.04,0.02,0.00,4.00,0.80,0.00,"146,520.00",-9.74,0.33,0.00
spotify:track:4TwWOcvjY1qt3QJvtveAGm,Fuego,['Eleni Foureira'],70.00,"4,250,022.00",0.74,0.58,101.03,0.11,0.06,0.00,4.00,0.59,11.00,"183,397.00",-4.58,0.52,0.00
spotify:track:1AqemxWsT0iGg5Lvkm16Bt,Fukk Sleep,"['A$AP Rocky', 'FKA twigs']",72.00,"5,486,769.00",0.41,0.22,135.94,0.36,0.44,0.00,4.00,0.79,2.00,"192,973.00",-9.31,0.31,1.00
spotify:track:6Zo3wgDE076K2AuiGZF3CS,Fun (feat. Chris Brown),"['Pitbull', 'Chris Brown']",61.00,"59,442,169.00",0.77,0.19,113.97,0.05,0.16,0.00,4.00,0.79,0.00,"202,307.00",-3.67,0.55,0.00
spotify:track:7fJFDK6XjYsXcMKNHESbot,Fun (feat. Tove Lo),"['Coldplay', 'Tove Lo']",62.00,"2,218,950.00",0.74,0.09,134.03,0.04,0.27,0.00,4.00,0.48,0.00,"267,533.00",-5.13,0.22,1.00
spotify:track:78CLZUWhsxIDwObCKOh1fh,Für Euch alle (feat. Samra & Capital Bra),"['Bushido', 'Samra', 'Capital Bra']",66.00,"9,758,420.00",0.59,0.09,159.91,0.50,0.06,0.00,4.00,0.74,11.00,"258,400.00",-6.46,0.36,0.00
spotify:track:6cT5orvyKqwghJp6KB9vG0,Furthest Thing,['Drake'],57.00,"3,652,708.00",0.78,0.06,137.10,0.14,0.15,0.00,4.00,0.48,9.00,"267,373.00",-5.26,0.27,0.00
spotify:track:7syl3glhOJ9IGXIrWovwYq,Fy Fan Va Stek,['De Vet Du'],3.00,"363,087.00",0.72,0.09,127.99,0.11,0.11,0.00,4.00,0.83,8.00,"164,999.00",-7.47,0.23,1.00
spotify:track:16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,['J. Cole'],75.00,"2,888,117.00",0.39,0.28,128.07,0.27,0.33,0.00,4.00,0.89,4.00,"301,133.00",-10.82,0.30,0.00
spotify:track:0afhq8XCExXpqazXczTSve,Galway Girl,['Ed Sheeran'],80.00,"542,207,088.00",0.88,0.33,99.94,0.10,0.07,0.00,4.00,0.62,9.00,"170,827.00",-3.37,0.78,1.00
spotify:track:6RKkHI2fkmgZq7uQPPav8f,Gang Gang,['Migos'],65.00,"11,229,529.00",0.60,0.11,180.05,0.14,0.27,0.00,4.00,0.64,2.00,"181,319.00",-9.84,0.52,1.00
spotify:track:5PfTI3zrQbZEWcQdycMqJM,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)","['Young Thug', '2 Chainz', 'Wiz Khalifa', 'PnB Rock']",56.00,"3,065,707.00",0.73,0.26,151.78,0.20,0.03,0.00,4.00,0.63,1.00,"231,659.00",-4.71,0.55,1.00
spotify:track:1W7zkKgRv9mrLbfdQ8XyH3,Gangsta,['Kehlani'],69.00,"38,231,115.00",0.45,0.30,121.48,0.04,0.11,0.00,4.00,0.44,10.00,"177,029.00",-8.32,0.11,0.00
spotify:track:3LHYmz86DxGInsRp3wiiW5,Ganja Burn,['Nicki Minaj'],60.00,"4,437,818.00",0.90,0.14,108.99,0.06,0.16,0.00,4.00,0.76,1.00,"294,187.00",-2.84,0.76,0.00
spotify:track:084GmBpNWnjuPI7fdwgp6X,Ganjaman,['Alfons'],9.00,"22,431,814.00",0.82,0.68,127.99,0.23,0.00,0.00,4.00,0.90,8.00,"178,107.00",-4.09,0.66,1.00
spotify:track:26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage The Gemini & Lookas),"['Flo Rida', 'Sage The Gemini', 'Lookas']",68.00,"261,816,623.00",0.83,0.07,145.89,0.07,0.00,0.01,4.00,0.66,5.00,"190,186.00",-4.04,0.69,1.00
spotify:track:483XiZ5o13Cc1zoWV7jGml,Gecko (Overdrive) - Radio Edit,"['Oliver Heldens', 'Becky Hill']",65.00,"7,470,360.00",0.89,0.34,124.96,0.06,0.01,0.00,4.00,0.61,0.00,"165,441.00",-5.47,0.76,1.00
spotify:track:6MDijuuArPJv1vbp7K1x3f,Genghis Khan,['Miike Snow'],64.00,"1,783,314.00",0.85,0.60,93.98,0.05,0.04,0.00,4.00,0.69,10.00,"212,147.00",-3.24,0.45,0.00
spotify:track:73F87Sqh6jQWucOOvz1WFx,Genius,"['Sia', 'Diplo', 'Labrinth', 'LSD']",45.00,"24,277,774.00",0.62,0.12,158.95,0.13,0.09,0.00,4.00,0.62,11.00,"213,040.00",-4.92,0.57,0.00
spotify:track:4pq6q25ckZxU8oVRzLI6YJ,Geronimo,['Sheppard'],31.00,"131,464,626.00",0.74,0.12,142.03,0.08,0.62,0.31,4.00,0.72,7.00,"217,733.00",-7.10,0.53,1.00
spotify:track:3m2aDCqn8eT5ElXDUiboGU,Get Dripped (feat. Playboi Carti),"['Lil Yachty', 'Playboi Carti']",74.00,"5,245,232.00",0.49,0.41,130.02,0.46,0.11,0.00,4.00,0.95,8.00,"158,769.00",-8.41,0.92,1.00
spotify:track:68m6iwhKElLTBaGRG1LLwE,Get It Right (feat. MØ),"['Diplo', 'MØ']",35.00,"11,945,548.00",0.83,0.06,159.81,0.10,0.11,0.00,4.00,0.46,0.00,"172,500.00",-4.24,0.26,1.00
spotify:track:7y6c07pgjZvtHI9kuMVqk1,Get It Together,"['Drake', 'Black Coffee', 'Jorja Smith']",67.00,"45,076,642.00",0.73,0.10,123.01,0.05,0.09,0.42,4.00,0.78,5.00,"250,337.00",-9.14,0.84,0.00
spotify:track:3oZoXyU0SkDldgS7AcN4y4,Get Low,"['Dillon Francis', 'DJ Snake']",62.00,"8,067,025.00",0.93,0.68,101.03,0.09,0.03,0.71,4.00,0.67,11.00,"212,773.00",-4.42,0.73,0.00
spotify:track:1CKd1PnqfYx0H12V9MSaIY,Get Low (with Liam Payne),"['Zedd', 'Liam Payne']",13.00,"72,515,756.00",0.92,0.05,107.97,0.05,0.02,0.00,4.00,0.72,1.00,"204,583.00",-3.67,0.50,1.00
spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",74.00,"49,327,325.00",0.81,0.10,116.05,0.04,0.04,0.00,4.00,0.79,6.00,"248,413.00",-8.97,0.86,0.00
spotify:track:6ft6fL3IKdIzzkl6Ldbpks,Get On Your Knees,"['Nicki Minaj', 'Ariana Grande']",18.00,"1,279,174.00",0.46,0.12,143.98,0.04,0.34,0.00,4.00,0.66,0.00,"216,493.00",-7.16,0.14,0.00
spotify:track:76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,['Migos'],68.00,"26,704,485.00",0.74,0.10,136.98,0.24,0.06,0.00,4.00,0.95,10.00,"257,546.00",-5.86,0.62,0.00
spotify:track:1dl3vuXJS9anUXE7XnNP75,Get Ugly,['Jason Derulo'],64.00,"53,244,040.00",0.68,0.30,111.07,0.12,0.05,0.00,4.00,0.75,9.00,"200,492.00",-4.83,0.54,0.00
spotify:track:7p2ewixAShLpjDZrnzZK7c,Get Up 10,['Cardi B'],69.00,"11,595,950.00",0.57,0.11,93.02,0.25,0.10,0.00,4.00,0.81,1.00,"231,453.00",-6.93,0.45,1.00
spotify:track:4AMnUGvZUVJgDuY7rOPzUZ,Get Used To It,['Justin Bieber'],56.00,"16,090,097.00",0.69,0.18,110.07,0.05,0.02,0.00,4.00,0.68,0.00,"238,133.00",-8.46,0.46,1.00
spotify:track:7u6DMPznGbpziuEgCE0JGQ,get well soon,['Ariana Grande'],72.00,"7,012,183.00",0.45,0.09,100.36,0.04,0.66,0.00,4.00,0.60,9.00,"322,027.00",-6.56,0.53,0.00
spotify:track:2BNkTvg1kHAAfGvqh56x5a,Getting Over You,['Lauv'],18.00,"22,217,051.00",0.51,0.09,91.98,0.04,0.27,0.00,4.00,0.60,0.00,"255,886.00",-7.93,0.11,1.00
spotify:track:4XPWKmy05Rcff6TLHNoNF8,Ghost,['Ella Henderson'],65.00,"107,718,733.00",0.84,0.14,104.99,0.04,0.05,0.00,4.00,0.68,9.00,"213,213.00",-3.82,0.47,1.00
spotify:track:44aN5xKL3kGHvQ5bXVk6B8,Ghost Town,['Adam Lambert'],64.00,"86,112,191.00",0.74,0.17,119.96,0.05,0.19,0.00,4.00,0.70,4.00,"208,330.00",-5.71,0.27,0.00
spotify:track:6Bg7MznA9X0dIhlAsLyBYj,Ghost Town,"['Kanye West', 'PARTYNEXTDOOR']",41.00,"40,813,030.00",0.54,0.33,83.36,0.03,0.10,0.00,4.00,0.57,7.00,"271,387.00",-4.25,0.33,0.00
spotify:track:5PIB8aoUJoCRh1O5TEGdOj,Ghostbusters,"['Ray Parker, Jr.']",37.00,"4,072,158.00",0.72,0.36,115.38,0.03,0.01,0.05,4.00,0.78,6.00,"240,800.00",-9.70,0.79,0.00
spotify:track:5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers,"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",74.00,"75,465,884.00",0.44,0.34,82.99,0.16,0.33,0.00,4.00,0.78,2.00,"268,933.00",-7.03,0.24,1.00
spotify:track:5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),"['Calvin Harris', ""Rag'n'Bone Man""]",89.00,"53,109,201.00",0.89,0.08,122.02,0.04,0.02,0.00,4.00,0.81,1.00,"229,184.00",-4.31,0.61,0.00
spotify:track:7a6GeFdPlbQtd7BwVlZ52k,Ginza,['J Balvin'],7.00,"143,504,841.00",0.81,0.08,102.05,0.08,0.24,0.00,4.00,0.78,5.00,"170,186.00",-6.46,0.85,0.00
spotify:track:7AEPYcUqdNd2rVpIyQF3KG,Ginza - Remix,"['J Balvin', 'Yandel', 'Farruko', 'Nicky Jam', 'De La Ghetto', 'Daddy Yankee', 'Zion', 'Arcangel', 'Sky', 'Alejandro ""Mosty"" Patiño']",3.00,"1,605,470.00",0.88,0.09,102.04,0.22,0.12,0.00,4.00,0.73,5.00,"373,960.00",-3.10,0.82,0.00
spotify:track:5UgsZiYk1lkEobuPHmRtWm,Girl Almighty,['One Direction'],60.00,"2,822,780.00",0.90,0.20,168.94,0.04,0.04,0.00,4.00,0.51,9.00,"201,853.00",-3.75,0.50,1.00
spotify:track:11qh54D0PKkBwelpDxxiEU,Girl Crush,['Little Big Town'],65.00,"371,059.00",0.23,0.11,173.79,0.03,0.84,0.00,3.00,0.50,0.00,"193,320.00",-10.22,0.36,1.00
spotify:track:6N9PAf91qP6aJIzT8bVoof,Girl Loves Me,['David Bowie'],45.00,"1,867,699.00",0.58,0.29,137.06,0.05,0.28,0.00,4.00,0.70,10.00,"291,947.00",-7.63,0.34,0.00
spotify:track:1YNQscOx6OqBQjxgJVhEeW,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","['Rita Ora', 'Bebe Rexha', 'Charli XCX', 'Cardi B']",75.00,"52,543,183.00",0.69,0.10,94.03,0.05,0.02,0.00,4.00,0.73,8.00,"221,153.00",-4.34,0.42,0.00
spotify:track:1NHlyKgtR4roNylOhidKSv,Girls Have Fun (feat. G-Eazy & Rich The Kid),"['Tyga', 'G-Eazy', 'Rich The Kid']",79.00,"5,062,370.00",0.74,0.22,100.00,0.24,0.01,0.00,4.00,0.89,8.00,"175,711.00",-5.36,0.66,1.00
spotify:track:0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),"['Tinie Tempah', 'Zara Larsson']",68.00,"113,048,547.00",0.80,0.08,120.03,0.05,0.37,0.00,4.00,0.92,0.00,"196,000.00",-3.41,0.54,1.00
spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),"['Maroon 5', 'Cardi B']",82.00,"667,199,438.00",0.54,0.13,124.96,0.05,0.57,0.00,4.00,0.85,0.00,"235,545.00",-6.83,0.45,1.00
spotify:track:2QkwobFFcaQ9KJhi1NiB7Y,"Girls Talk Boys - From ""Ghostbusters"" Original Motion Picture Soundtrack",['5 Seconds of Summer'],4.00,"9,169,956.00",0.77,0.11,120.01,0.05,0.12,0.00,4.00,0.83,7.00,"216,099.00",-3.34,0.90,1.00
spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,['Ed Sheeran'],73.00,"2,959,460.00",0.33,0.11,116.07,0.05,0.69,0.00,4.00,0.53,1.00,"526,387.00",-9.86,0.11,1.00
spotify:track:4CWZOyb9YHIH06yfsvY6k1,Give Me Your Love,"['Sigala', 'John Newman', 'Nile Rodgers']",60.00,"15,002,047.00",0.95,0.31,125.02,0.04,0.00,0.00,4.00,0.64,2.00,"209,014.00",-2.30,0.69,1.00
spotify:track:619pVMIK3WvX529JIkQTY3,Give Yourself A Try,['The 1975'],42.00,"5,439,701.00",0.78,0.43,182.96,0.06,0.00,0.00,4.00,0.33,11.00,"197,672.00",-5.00,0.90,1.00
spotify:track:0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),"['Macklemore', 'Skylar Grey']",78.00,"333,166,774.00",0.79,0.11,139.99,0.05,0.03,0.00,4.00,0.73,0.00,"220,454.00",-5.13,0.36,0.00
spotify:track:2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),"['Common', 'John Legend']",55.00,"1,212,144.00",0.59,0.13,83.05,0.04,0.87,0.00,4.00,0.57,9.00,"272,728.00",-5.63,0.57,0.00
spotify:track:28irpKCCK9nn9DZSik2zEx,Glow,"['Drake', 'Kanye West']",58.00,"18,959,360.00",0.39,0.70,162.04,0.38,0.23,0.00,4.00,0.67,0.00,"206,120.00",-8.90,0.39,1.00
spotify:track:5yuShbu70mtHXY0yLzCQLQ,Go Flex,['Post Malone'],81.00,"210,184,413.00",0.50,0.08,81.97,0.08,0.23,0.00,4.00,0.67,5.00,"179,613.00",-8.19,0.13,1.00
spotify:track:5nq1uTNIR1cBR72T87viS0,Go Go,['BTS'],69.00,"3,953,532.00",0.62,0.09,136.08,0.08,0.17,0.00,4.00,0.86,10.00,"235,780.00",-5.31,0.76,0.00
spotify:track:4IXiFMhtXEbSEG8UoAeTwD,Go Hard or Go Home,"['Wiz Khalifa', 'Iggy Azalea']",56.00,"4,192,145.00",0.74,0.22,168.02,0.04,0.00,0.00,4.00,0.65,4.00,"232,773.00",-5.07,0.39,0.00
spotify:track:3wAI7MIQtTgwcRmwchPZBc,Go Legend (& Metro Boomin),"['Big Sean', 'Metro Boomin', 'Travis Scott']",65.00,"10,606,250.00",0.56,0.17,150.01,0.09,0.02,0.00,4.00,0.66,1.00,"268,947.00",-8.93,0.25,0.00
spotify:track:5OCJzvD7sykQEKHH7qAC3C,God is a woman,['Ariana Grande'],86.00,"362,682,392.00",0.66,0.24,145.03,0.06,0.02,0.00,4.00,0.60,1.00,"197,547.00",-5.93,0.27,1.00
spotify:track:5p3NP9mQblDsVJLdfNZJ3I,GOD.,['Kendrick Lamar'],64.00,"24,827,306.00",0.56,0.28,132.98,0.08,0.03,0.00,4.00,0.71,0.00,"248,827.00",-5.80,0.21,1.00
spotify:track:2XW4DbS6NddZxRPm5rMCeY,God's Plan,['Drake'],28.00,"1,189,072,288.00",0.45,0.56,77.18,0.10,0.03,0.00,4.00,0.76,7.00,"198,960.00",-9.44,0.37,1.00
spotify:track:2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),"['Meek Mill', 'Drake']",93.00,"167,910,808.00",0.50,0.25,86.00,0.09,0.26,0.00,4.00,0.89,4.00,"180,522.00",-6.37,0.54,0.00
spotify:track:7CkbRn6S0itJqcqn88AtSV,going down!,['XXXTENTACION'],73.00,"17,832,229.00",0.66,0.09,135.50,0.15,0.02,0.00,4.00,0.87,1.00,"115,194.00",-4.09,0.53,1.00
spotify:track:6ZSO7kPn8IMJFymyticbJO,Gold,['Kiiara'],71.00,"328,077,489.00",0.41,0.13,113.05,0.34,0.62,0.00,5.00,0.60,8.00,"225,882.00",-9.34,0.41,1.00
spotify:track:511stzj94eZPxWOLFuqREz,Gold,['Imagine Dragons'],0.00,"2,220,200.00",0.47,0.07,165.04,0.04,0.08,0.00,3.00,0.39,9.00,"216,160.00",-6.87,0.25,0.00
spotify:track:6eWsgrQLZhLqy5VfGB9iFs,Gold - Thomas Jack Radio Edit,['Gabriel Rios'],57.00,"7,152,400.00",0.51,0.27,102.99,0.04,0.17,0.08,4.00,0.76,1.00,"196,311.00",-10.65,0.27,1.00
spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,"['Kanye West', 'Jamie Foxx']",77.00,"197,224.00",0.70,0.09,92.94,0.38,0.02,0.00,4.00,0.64,1.00,"207,627.00",-5.54,0.66,0.00
spotify:track:1c4ZG57TMGxsohvNukHwrO,Gold Dust,['Galantis'],40.00,"1,275,258.00",0.75,0.11,128.00,0.04,0.01,0.00,4.00,0.24,2.00,"234,255.00",-4.50,0.13,1.00
spotify:track:3NMNNcNGnNz7bBSCinr5hv,Gold Slugs,"['DJ Khaled', 'Chris Brown', 'August Alsina', 'Fetty Wap']",44.00,"7,899,328.00",0.92,0.38,117.44,0.28,0.32,0.00,5.00,0.40,0.00,"258,600.00",-1.93,0.61,1.00
spotify:track:0HZWWaKieQ9ZETkTEUVTH2,Golden (feat. Sia),"['Travie McCoy', 'Sia']",57.00,"9,874,983.00",0.74,0.37,82.01,0.06,0.01,0.00,4.00,0.60,9.00,"215,143.00",-5.66,0.42,1.00
spotify:track:4pCBCEWeBGJxdRWqT8GQkY,Golden Boy - Eurovision 2015 - Israel,['Nadav Guedj'],1.00,"204,448.00",0.75,0.10,115.02,0.06,0.09,0.00,4.00,0.66,1.00,"179,851.00",-7.09,0.58,0.00
spotify:track:3T8j0WDSw7G98rNLAe2M2X,Golden Light (feat. 6AM),"['Madden', '6AM']",55.00,"50,635,387.00",0.90,0.34,125.00,0.03,0.01,0.00,4.00,0.71,8.00,"207,291.00",-2.54,0.63,0.00
spotify:track:0U6Vg6RUmzADUO0Y9fVKft,Golden Trunks,['Arctic Monkeys'],54.00,"4,865,399.00",0.56,0.13,92.54,0.03,0.13,0.00,4.00,0.49,2.00,"173,627.00",-5.81,0.09,1.00
spotify:track:7br84ZQ7X2IGahwaC2FlZs,Gonna Love Ya,['Avicii'],12.00,"11,473,279.00",0.68,0.14,99.99,0.05,0.15,0.08,4.00,0.72,3.00,"215,813.00",-6.70,0.70,0.00
spotify:track:6aRlUgqcLgrxQE3RMngjN5,Good Drank,"['2 Chainz', 'Gucci Mane', 'Quavo']",1.00,"3,214,396.00",0.76,0.11,130.07,0.28,0.28,0.00,4.00,0.81,11.00,"225,253.00",-1.20,0.36,0.00
spotify:track:6kBp8w67thoYqTUOQVSGFg,Good For You,"['Selena Gomez', 'A$AP Rocky']",8.00,"287,319,132.00",0.68,0.07,88.93,0.07,0.15,0.00,4.00,0.60,5.00,"221,560.00",-6.45,0.22,0.00
spotify:track:650OeHTLxZAQmb4aEbGmaA,Good Goodbye (feat. Pusha T and Stormzy),"['Linkin Park', 'Pusha T', 'Stormzy']",65.00,"4,879,064.00",0.84,0.75,128.03,0.05,0.11,0.00,4.00,0.70,9.00,"211,413.00",-4.60,0.45,0.00
spotify:track:7n9bPHZvl5UvmLPhNjUH1C,Good Grief,['Bastille'],10.00,"48,089,826.00",0.78,0.29,120.05,0.08,0.17,0.00,4.00,0.73,1.00,"206,500.00",-4.82,0.92,1.00
spotify:track:4g32MdRoqwGKQd3NXIRhpU,Good Guy (feat. Jessie Reyez),"['Eminem', 'Jessie Reyez']",73.00,"23,405,911.00",0.63,0.44,89.97,0.28,0.24,0.00,4.00,0.70,9.00,"142,192.00",-6.92,0.73,0.00
spotify:track:1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),"['G-Eazy', 'Kehlani']",63.00,"128,556,553.00",0.77,0.06,168.39,0.21,0.00,0.00,4.00,0.57,1.00,"225,526.00",-5.22,0.57,1.00
spotify:track:60BVxPevV4Jr3Dj4M7Md0z,Good Lovin,"['Ludacris', 'Miguel']",56.00,"174,256.00",0.77,0.11,83.90,0.22,0.29,0.00,4.00,0.70,0.00,"223,440.00",-5.44,0.59,1.00
