song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:1GZPzAyqLxOu9ANPIKMlCs,2% (feat. Frah Quintale),"[Gue Pequeno, Frah Quintale]",73,0.602,0.151,82.043,0.428,0.237,0.0,4,0.754,10,211840,-6.785,0.587,0
spotify:track:1Lq5ApqhIWUXzlryFX2K6J,Davide (feat. Coez),"[Gemitaiz, Coez]",74,0.63,0.207,126.006,0.0763,0.136,4.86e-06,4,0.797,5,206212,-7.601,0.761,1
spotify:track:60oJSn5MTG2VNvCJKwd65M,Cascare nei tuoi occhi,[Ultimo],75,0.46,0.0896,67.983,0.104,0.541,0.0,4,0.732,0,226160,-8.629,0.405,1
spotify:track:1ex3YwDpPLF2JeA8ZgPBto,Balla,[Zoda],72,0.844,0.104,79.934,0.106,0.436,0.0,4,0.451,3,200777,-4.95,0.481,0
spotify:track:6Lc0La3OwOmAouQjbID4uX,Nera,[Irama],75,0.819,0.165,133.997,0.105,0.136,0.0,4,0.767,0,174147,-5.114,0.799,1
spotify:track:093RgZ7RXHZwIrxZhZYX4Q,Tesla (feat. Sfera Ebbasta & DrefGold),"[Capo Plaza, Sfera Ebbasta, DrefGold]",74,0.626,0.0961,140.05,0.0618,0.316,0.0,4,0.854,11,185147,-5.14,0.377,1
spotify:track:6PX2GtCt8YJzOQ4ulJM41k,Guarda Come Flexo 2,[MamboLosco],73,0.528,0.0617,140.05,0.0657,0.061,4.52e-05,4,0.843,1,178645,-8.722,0.459,1
spotify:track:1Oou7m2VuxCDSOdqsu07TU,Vertigini,"[Tedua, Chris Nolan]",72,0.774,0.131,133.722,0.164,0.164,0.0,4,0.579,5,203040,-6.34,0.476,0
spotify:track:3plul4vw51AF1e8FRykm96,Splash,[Dark Polo Gang],70,0.772,0.139,125.053,0.104,0.0263,0.0,4,0.709,1,181624,-4.248,0.422,1
spotify:track:3fw3W15QK6a9UxJGgndtYu,Fotografia (feat. Francesca Michielin & Fabri Fibra),"[Carl Brave, Francesca Michielin, Fabri Fibra]",74,0.539,0.0959,167.125,0.169,0.0438,0.0,4,0.707,0,221413,-5.321,0.423,0
spotify:track:6ZOsBNvsw48kvmUFDet8tK,La stessa,[Alessandra Amoroso],60,0.731,0.129,101.163,0.102,0.478,0.0,4,0.485,4,226213,-3.403,0.409,1
spotify:track:6rvSAESqueLmDe00pudWtr,Modalità Aereo (feat. Luchè & Marracash),"[Gue Pequeno, Luche, Marracash]",72,0.676,0.174,147.892,0.0789,0.182,5.16e-06,4,0.737,6,190480,-5.018,0.656,1
spotify:track:5Vwqy3CS2aCB6jcgm1qWfk,Amore e Capoeira,"[Takagi & Ketra, Giusy Ferreri, Sean Kingston]",76,0.697,0.044,118.083,0.142,0.122,0.0,4,0.827,11,172455,-4.368,0.836,0
spotify:track:3f2b204xj4jZdoHjo9wj0W,Poesia senza veli,[Ultimo],74,0.519,0.222,81.991,0.125,0.752,0.0,4,0.739,8,218167,-7.461,0.255,0
spotify:track:1nhEQjgj0NrtAoDuFEhMEL,New York,[Thegiornalisti],64,0.722,0.0662,151.936,0.0492,0.0679,0.0,4,0.573,7,219573,-4.853,0.495,1
spotify:track:76xea5TfeyVu8c4dGWpFD2,"Bella Giornata (prod. Dogslife, Mago del blocco)","[OG Eastbull, Dogslife, Mago del Blocco]",72,0.68,0.117,132.013,0.332,0.627,4.44e-06,4,0.744,7,181368,-4.98,0.801,1
spotify:track:4cQR1R25cpABjPMzpybNSQ,Da zero a cento,[Baby K],73,0.641,0.145,184.088,0.0655,0.0231,0.0,4,0.605,3,206195,-6.119,0.781,0
spotify:track:695AOnYHYnvHIMaTNKjkA5,Felicità puttana,[Thegiornalisti],61,0.856,0.305,93.975,0.127,0.00763,1.89e-05,4,0.692,0,219807,-4.816,0.686,1
spotify:track:1Lfjom9CoL5hIyvjYey9zs,Moscow Mule,[Benji & Fede],72,0.726,0.131,108.507,0.184,0.464,0.0,4,0.497,7,181194,-5.03,0.867,0
spotify:track:7CoEfOFe6fmJ2IIkTxQ2EK,Toy Boy,[Dark Polo Gang],69,0.833,0.143,134.975,0.0414,0.0894,1.36e-05,4,0.737,9,200699,-4.025,0.4,1
spotify:track:47LqR8uKRA8WcZcSXkdAbz,Morirò da Re,[Måneskin],72,0.879,0.0362,193.998,0.153,0.122,0.0,4,0.617,10,157758,-2.597,0.926,1
spotify:track:7zivIUyCw9MmYftdcayXnN,Uno squillo,[Capo Plaza],72,0.724,0.0736,98.97,0.397,0.0586,0.0,4,0.801,1,208813,-5.038,0.679,0
spotify:track:0TAt3c8KXb1D3sWT8ENar8,Porto Cervo,[Lazza],71,0.666,0.0885,100.006,0.104,0.2,0.0,4,0.855,10,235425,-4.581,0.758,0
spotify:track:1PahySwtcIaiG7GUnCy9tx,Tutto tua madre,[J-AX],72,0.741,0.343,128.219,0.0678,0.128,0.0,4,0.582,0,226000,-6.264,0.226,1
spotify:track:1OGORI9Hx45AEYqxkndMhN,Mwaka Moon - Remix,"[Kalash, Sfera Ebbasta]",71,0.556,0.107,155.07,0.0739,0.0942,1.42e-05,4,0.768,1,237179,-7.146,0.24,0
spotify:track:6GTCOWvhjvdk4pwlfrSjNO,Ne è valsa la pena (feat. Ghali),"[Capo Plaza, Ghali]",71,0.654,0.231,120.388,0.218,0.115,0.0,5,0.593,5,234600,-4.509,0.405,0
spotify:track:7zPr2eaVerEShHQ36BHQTD,Solo Te E Me (feat. Giulia Jean),"[GionnyScandal, Giulia Jean]",71,0.669,0.0849,159.79,0.0501,0.0968,0.0,4,0.484,4,204187,-5.77,0.273,0
spotify:track:4BGmYEDOK1swwoxTtfmVZD,Peace & Love,"[Charlie Charles, Sfera Ebbasta, Ghali]",71,0.785,0.309,152.962,0.0615,0.14,0.0,4,0.68,8,182745,-5.313,0.319,1
spotify:track:2hygc41DOo6dGocHEk6Jx1,Nero Bali,"[Elodie, Michele Bravi, Gue Pequeno]",71,0.836,0.286,116.045,0.0362,0.017,0.0,4,0.638,6,183773,-5.756,0.629,0
spotify:track:2w5wtWq30yTkNSG9YjMFvW,Pianeti,[Ultimo],72,0.488,0.372,80.112,0.196,0.281,0.0,4,0.55,8,224000,-9.425,0.108,1
