song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:58st6r10Ze6QomHs0BMUA8,91's,['PNL'],64,4238492,0.668,0.0778,103.036,0.107,0.249,0.0,4,0.777,4,237014,-8.837,0.243,0
spotify:track:6yz0Jndhv0QjKdpcEMbOjz,Shake It Up,['Trippie Redd'],78,4232996,0.608,0.0932,156.025,0.104,0.128,0.0,4,0.776,10,116681,-6.478,0.402,0
spotify:track:4IAVIBh9jbYN30DwpHFMD4,INTERNATIONAL GANGSTAS,"['Farid Bang', 'Capo', '6ix9ine', 'SCH']",68,4227364,0.622,0.099,148.04,0.203,0.0965,0.0,4,0.74,1,286280,-6.297,0.393,1
spotify:track:3zl7j5ua8mF4JDYuxrfo01,Perfect Symphony (Ed Sheeran & Andrea Bocelli),"['Ed Sheeran', 'Andrea Bocelli']",69,4220954,0.417,0.085,95.156,0.0247,0.586,0.0,3,0.544,8,265363,-4.387,0.207,1
spotify:track:2D2w9943rsnJOGCrI4aMQp,My Choppa Hate Niggas,"['21 Savage', 'Metro Boomin']",67,4219006,0.274,0.183,77.493,0.484,0.0974,0.185,4,0.862,0,148640,-5.818,0.146,0
spotify:track:3FZEv9JddkjHNFiMVxJYpS,Carry Me (feat. Julia Michaels),"['Kygo', 'Julia Michaels']",64,4211655,0.551,0.115,105.052,0.0474,0.486,0.0,4,0.621,7,233133,-7.89,0.222,1
spotify:track:03vyB3AHCuEGfhh7wPc7Yf,When You're Ready,['Shawn Mendes'],15,4203767,0.473,0.113,171.535,0.129,0.792,0.0,4,0.49,5,169587,-8.887,0.603,1
spotify:track:1u0CD4fcBUB1xrG9fNgejh,Clout (feat. 21 Savage),"['Ty Dolla $ign', '21 Savage']",69,4203727,0.728,0.337,160.976,0.205,0.136,5.42e-05,4,0.88,10,200373,-6.939,0.715,0
spotify:track:7kph8uPhOXHMfKzPJvIeah,Rich Sex (feat. Lil Wayne),"['Nicki Minaj', 'Lil Wayne']",45,4199291,0.637,0.0677,146.958,0.259,0.0515,0.0,4,0.876,9,192453,-5.157,0.553,1
spotify:track:4KaIJ1FWXUoAAnOts1YWjD,Prayers Up (feat. Travis Scott & A-Trak),"['Calvin Harris', 'Travis Scott', 'A-Trak']",59,4195546,0.637,0.209,86.01,0.161,0.433,0.0,4,0.821,9,204280,-4.276,0.778,0
spotify:track:6Zisja44KqMZj4GM4UY6Yv,Balenciaga Challenge (feat. Offset),"['6LACK', 'Offset']",65,4193702,0.404,0.19,142.913,0.403,0.128,2.05e-05,4,0.746,10,187217,-9.849,0.686,0
spotify:track:4IXiFMhtXEbSEG8UoAeTwD,Go Hard or Go Home,"['Wiz Khalifa', 'Iggy Azalea']",56,4192145,0.741,0.217,168.02,0.0408,0.00293,1.2e-05,4,0.651,4,232773,-5.067,0.386,0
spotify:track:5sv4LTz8qayQYnXlzaxg2x,Drifting,"['G-Eazy', 'Chris Brown', 'Tory Lanez']",62,4192128,0.757,0.3,134.828,0.138,0.00199,0.0,4,0.523,6,273253,-6.772,0.375,0
spotify:track:7K8krdGeSIvwDGw1WUqJuK,Cara Italia,['Ghali'],8,4187081,0.709,0.112,111.038,0.0836,0.538,0.000362,4,0.78,6,244324,-7.059,0.711,0
spotify:track:7uWVT3UkCAZyANvv0bdyQn,These Walls,"['Kendrick Lamar', 'Bilal', 'Anna Wise', 'Thundercat']",61,4185613,0.489,0.202,108.005,0.137,0.11,3.57e-06,4,0.752,1,300973,-5.233,0.373,1
spotify:track:3qmvK8QARSPkFTuKeIXSbs,Bleed It Out,['Linkin Park'],22,4181519,0.932,0.613,140.135,0.05,0.0747,0.0,4,0.542,4,164760,-4.896,0.698,1
spotify:track:7yZaedle28iR0rBGsXovAX,Have Yourself a Merry Little Christmas,['Diana Krall'],18,4179158,0.133,0.103,63.698,0.0288,0.928,8.24e-05,4,0.434,0,257320,-13.121,0.183,0
spotify:track:45yEy5WJywhJ3sDI28ajTm,Here Comes The Sun - Remastered,['The Beatles'],31,4172171,0.54,0.179,129.171,0.0347,0.0339,0.00248,4,0.557,9,185733,-10.484,0.394,1
spotify:track:093RgZ7RXHZwIrxZhZYX4Q,Tesla (feat. Sfera Ebbasta & DrefGold),"['Capo Plaza', 'Sfera Ebbasta', 'DrefGold']",69,4169823,0.626,0.0961,140.05,0.0618,0.316,0.0,4,0.854,11,185147,-5.14,0.377,1
spotify:track:19hh7DkfRBrpRGYfKlw7jb,Valentine,['5 Seconds of Summer'],73,4169324,0.767,0.0859,94.007,0.0374,0.0601,1.07e-05,4,0.746,1,196628,-2.907,0.773,0
spotify:track:6PFoEnjp0PAe5siGswjH9i,Dancing's Not A Crime,['Panic! At The Disco'],69,4166609,0.891,0.375,94.095,0.0482,0.0375,0.0,4,0.526,6,219467,-1.549,0.804,1
spotify:track:1BECwm5qkaBwlbfo4kpYx8,Death Of A Bachelor,['Panic! At The Disco'],77,4163016,0.538,0.429,139.256,0.059,0.0137,0.0,4,0.462,0,203507,-5.527,0.405,1
spotify:track:4YJUTdZ0Pgl0ZeNyHYXeLd,Love Of My Life - Remastered 2011,['Queen'],79,4157704,0.179,0.115,154.175,0.0299,0.933,5.04e-06,4,0.329,5,217387,-11.589,0.255,1
spotify:track:1LcvTvRfWrQjrF6aymfugd,Meer,['Luciano'],67,4156714,0.638,0.106,160.036,0.252,0.24,0.000501,4,0.728,8,177253,-6.41,0.598,0
spotify:track:0AcHbiMs86CCgprvc7E1gs,i Shyne,"['Carnage', 'Lil Pump']",56,4154936,0.732,0.364,144.076,0.081,0.175,0.0,4,0.776,8,153351,-3.719,0.383,1
spotify:track:1MUL6DO2gVimj2YrVedubd,Creep On Me,"['GASHI', 'French Montana', 'DJ Snake']",75,4154838,0.597,0.197,134.598,0.14,0.347,1.03e-05,5,0.449,9,194777,-4.401,0.505,0
spotify:track:5HnxL39pSgVVQMLP7WnSfv,Missing My Idols,['Trippie Redd'],67,4148322,0.637,0.164,85.819,0.37,0.0598,0.0,4,0.706,8,146923,-7.284,0.528,0
spotify:track:1ZPpGPko8oULTmi34rozMh,Trivia 轉 : Seesaw,['BTS'],72,4147512,0.791,0.102,106.985,0.035,0.181,0.0,4,0.707,5,246334,-4.481,0.678,0
spotify:track:6pGuOWYOFDcSgmVvFWRWSv,The Flute Song,['Russ'],69,4133199,0.524,0.221,138.064,0.273,0.212,0.0,4,0.789,1,147600,-7.942,0.343,0
spotify:track:1IF5UcqRO42D12vYwceOY6,From the Dining Table,['Harry Styles'],68,4132301,0.156,0.113,94.08,0.0371,0.804,0.0518,4,0.671,8,211960,-16.288,0.201,1
spotify:track:5R2rsbwCDXORX2tLfprRmM,Yacht Club (feat. Juice WRLD),"['Lil Yachty', 'Juice WRLD']",77,4125479,0.508,0.153,159.911,0.394,0.317,0.0,4,0.721,7,166343,-7.496,0.457,1
spotify:track:2I0Q1wxFRdnDYtG6Q8W47S,Winterbreak - Tiësto's Deep House Remix,"['MUNA', 'Tiësto']",51,4124703,0.725,0.336,113.024,0.0523,0.0102,1.34e-05,4,0.699,2,228537,-5.426,0.342,1
spotify:track:1usLCyaUZ2y0uoPmKj1uYo,Reaper,['Sia'],38,4122355,0.773,0.0901,82.947,0.0451,0.0355,0.00011,4,0.567,6,219773,-3.344,0.731,1
spotify:track:2lAyctg5FocS67eksHoyIg,Quem Me Dera,"['Márcia Fellipe', 'Jerry Smith']",67,4116188,0.723,0.184,149.918,0.0574,0.115,0.0,4,0.815,6,147990,-3.611,0.896,0
spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,['Taylor Swift'],71,4109768,0.534,0.0607,135.917,0.0386,0.106,1.76e-05,4,0.615,9,236413,-6.719,0.193,0
spotify:track:6XjEOPgbgHKcaHcunEHSJJ,UFF,"['Veysel', 'Gzuz']",72,4104415,0.828,0.314,139.972,0.232,0.041,0.0,4,0.815,4,167627,-3.559,0.311,1
spotify:track:6GeD5g9vZTz25Egf8kxoIY,Last Day Alive,"['The Chainsmokers', 'Florida Georgia Line']",57,4097419,0.706,0.0903,144.913,0.0425,0.0571,4.15e-05,4,0.435,0,214307,-8.197,0.24,1
spotify:track:5kqQoLsjAHHxXmVe4oBT83,Institutionalized,"['Kendrick Lamar', 'Bilal', 'Anna Wise', 'Snoop Dogg']",2,4091759,0.731,0.129,81.114,0.453,0.112,1.19e-06,4,0.539,3,271773,-5.085,0.568,0
spotify:track:7IAa7vUJ11STN7le8XaxsH,WTF (Where They From) [feat. Pharrell Williams],"['Missy Elliott', 'Pharrell Williams']",57,4084137,0.819,0.0577,119.941,0.203,0.0181,6.81e-06,4,0.932,8,192773,-3.484,0.556,0
spotify:track:1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,['Joji'],78,4080859,0.588,0.0992,169.033,0.133,0.619,0.241,4,0.672,1,174358,-9.573,0.204,1
spotify:track:5PIB8aoUJoCRh1O5TEGdOj,Ghostbusters,"['Ray Parker, Jr.']",37,4072158,0.717,0.355,115.384,0.0335,0.0125,0.0536,4,0.779,6,240800,-9.7,0.789,0
spotify:track:2VKf0WEOpq06JE5PTNr9wa,Jettski Grizzley (feat. Lil Pump),"['Tee Grizzley', 'Lil Pump']",68,4067764,0.878,0.333,100.042,0.179,0.0966,0.0,4,0.875,8,163200,-5.358,0.381,1
spotify:track:3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,['Linkin Park'],63,4067269,0.951,0.261,162.065,0.0645,0.00038,2.39e-06,4,0.451,1,213933,-3.754,0.442,1
spotify:track:3zesxb7sOGbeSwUrzLUP0f,Palace,['Sam Smith'],62,4062450,0.196,0.116,104.047,0.0323,0.74,2.81e-06,3,0.415,6,187157,-10.368,0.223,0
spotify:track:1DMEzmAoQIikcL52psptQL,TEST DRIVE,['Joji'],76,4055928,0.648,0.108,75.004,0.0372,0.71,0.00316,4,0.646,3,179423,-8.602,0.466,1
spotify:track:6duMPgTahOTUu2zMMqcpQM,Tonight Belongs To U!,"['Jeremih', 'Flo Rida']",47,4050496,0.729,0.127,129.955,0.0488,0.391,0.0,4,0.663,10,196213,-5.209,0.254,0
spotify:track:6hkfgHhYXyDVYahUOZhGRd,Science Fiction,['Arctic Monkeys'],52,4050311,0.766,0.396,88.062,0.0282,0.0295,0.0802,4,0.542,7,185907,-5.411,0.643,1
spotify:track:7s25THrKz86DM225dOYwnr,Respect,['Aretha Franklin'],70,4027932,0.558,0.0546,114.95,0.041,0.164,2.2e-05,4,0.805,0,147600,-5.226,0.965,1
spotify:track:2EhJijFUs0WUmNClDBpYJq,Make It Back,['Juice WRLD'],69,4026639,0.387,0.0993,143.019,0.487,0.122,0.0,4,0.75,1,102560,-10.123,0.739,0
spotify:track:7nAfXgeHfDO50upcOjJOaq,Talking to Myself,['Linkin Park'],64,4021487,0.712,0.128,124.013,0.0286,0.00184,0.0,4,0.593,2,231307,-6.325,0.473,0
spotify:track:24snQ8Ew7aIKYCt0ulXHvx,Pineapple,['Karol G'],9,4019705,0.671,0.388,94.981,0.062,0.0508,2.49e-06,4,0.782,4,178347,-4.815,0.667,0
spotify:track:6BVBkKpZK09NmifUMZqj1z,Every Other Freckle,['alt-J'],55,4018717,0.707,0.118,143.915,0.07,0.614,0.0414,4,0.543,2,216004,-7.636,0.515,1
spotify:track:1Knctxx9vGZxpZfF66BIEa,Legends,['Juice WRLD'],80,4017628,0.798,0.143,142.049,0.0844,0.115,0.0,4,0.594,4,191840,-5.244,0.381,1
spotify:track:35cOyocq8Gb6UcT0NWeTwn,Seasons (with Sjava & Reason),"['Mozzy', 'Sjava', 'REASON']",61,4010800,0.554,0.158,126.694,0.326,0.28,0.0,4,0.629,1,242293,-6.759,0.308,1
spotify:track:6t4rYZeShwJai1YSs0tWOQ,Scars,['Sam Smith'],57,4000891,0.394,0.12,78.603,0.0997,0.757,0.000134,4,0.448,2,183536,-10.376,0.4,1
spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Faint,['Linkin Park'],66,3999505,0.978,0.0731,135.095,0.131,0.111,0.0,4,0.554,4,162600,-3.554,0.594,1
spotify:track:3tcoEYOZUHKB3RKNByIN13,For Real,['Lil Uzi Vert'],60,3996651,0.673,0.289,132.066,0.458,0.159,0.0,4,0.902,4,177048,-7.481,0.615,1
spotify:track:7KA4W4McWYRpgf0fWsJZWB,See You Again,"['Tyler, The Creator', 'Kali Uchis']",76,3995852,0.559,0.109,78.558,0.0959,0.371,7.49e-06,4,0.558,6,180387,-9.222,0.62,1
spotify:track:6eGMMPRVYzpssGgednRvzU,Cherry,['Lana Del Rey'],9,3992595,0.541,0.316,123.524,0.0608,0.0457,0.00516,3,0.355,8,180902,-9.667,0.337,0
spotify:track:6TwcRSQgztJFw8tQDrs35D,The Thrill Of It All,['Sam Smith'],60,3991190,0.28,0.11,127.149,0.0616,0.805,9.28e-05,4,0.496,10,208903,-9.156,0.113,1
spotify:track:0dj1CtyRxZ4bnIT4Q20jNT,Wake Up Alone,"['The Chainsmokers', 'Jhene Aiko']",59,3987128,0.52,0.11,75.168,0.0334,0.0102,0.0,4,0.643,9,215720,-5.968,0.23,0
spotify:track:0usLRFLmYXYahKNgXxsuJc,Trivia 起 : Just Dance,['BTS'],68,3984039,0.906,0.0771,125.019,0.279,0.0907,0.0,4,0.723,1,225221,-4.778,0.398,0
spotify:track:54h8xHewdRPnYzmbEHBhOO,I’ll Make It Up To You,['Imagine Dragons'],11,3961724,0.685,0.38,177.031,0.0838,0.00994,0.0219,3,0.512,7,262600,-7.475,0.163,1
spotify:track:0OWZFobGSIW9GrSlQ9C5pc,Marry Me,['Thomas Rhett'],75,3959792,0.408,0.13,85.008,0.0237,0.113,0.0,4,0.588,3,205453,-8.662,0.484,1
spotify:track:5nq1uTNIR1cBR72T87viS0,Go Go,['BTS'],69,3953532,0.617,0.0857,136.082,0.0841,0.171,0.0,4,0.856,10,235780,-5.308,0.759,0
spotify:track:1e0hllQ23AG0QGFgezgLOq,Yesterday - Remastered,['The Beatles'],23,3951052,0.179,0.0886,96.529,0.0326,0.879,0.0,4,0.332,5,125667,-11.83,0.315,1
spotify:track:7wDqHhtRkP1TXSlZK0sEQH,Guiding Light,['Mumford & Sons'],60,3950404,0.667,0.0686,100.017,0.0439,0.0632,1.43e-05,4,0.554,7,217633,-9.343,0.281,1
spotify:track:1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),"['Lil Uzi Vert', 'Pharrell Williams']",63,3946801,0.563,0.0685,119.934,0.112,0.0541,0.0,4,0.859,1,258789,-6.635,0.412,0
spotify:track:6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),"['Mac Miller', 'Miguel']",75,3932201,0.435,0.147,120.058,0.178,0.47,0.0,4,0.843,8,208080,-8.442,0.19,1
spotify:track:1unYSjYcxIVlW68CSdXWy2,Say You Do - Radio Edit,"['Sigala', 'I-Man-I', 'DJ Fresh']",30,3931325,0.925,0.3,173.976,0.0621,0.018,0.000119,4,0.482,7,202700,-2.351,0.578,1
spotify:track:7vAXN57IQ0sj049wZGIboE,Rise Up,['Imagine Dragons'],12,3930798,0.719,0.0958,93.798,0.0588,0.0117,0.000297,4,0.33,3,231720,-6.557,0.0886,1
spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,Papercut,['Linkin Park'],71,3929870,0.939,0.623,150.184,0.113,0.00022,0.0,4,0.524,9,184867,-3.994,0.661,1
spotify:track:5cQB9fbuQCz4muQUFkv3rR,Serendipity (Full Length Edition),['BTS'],72,3929171,0.578,0.231,86.73,0.0626,0.445,0.0,5,0.347,8,276708,-7.525,0.226,1
spotify:track:5mTJcvxRxq3uF5wUjjciDw,Lucky Strike,['Troye Sivan'],65,3926159,0.694,0.0914,103.031,0.0514,0.579,0.0,4,0.612,2,208967,-7.363,0.564,1
spotify:track:0bcEHhsuLRDm712CQHomdm,Awful Things,['Lil Peep'],4,3925527,0.796,0.0694,170.033,0.0823,0.0157,0.0,4,0.368,1,214427,-4.923,0.181,0
spotify:track:5FYu8uBB6E11mepU601601,Not For Radio,"['Nas', 'Diddy', '070 Shake']",56,3912138,0.802,0.176,96.703,0.412,0.0671,0.0,5,0.494,4,202515,-5.08,0.453,0
spotify:track:728zbo72kOoYdGR3AhNsyF,Say Something Loving,['The xx'],59,3911299,0.721,0.231,130.08,0.0304,0.296,6.41e-05,4,0.627,0,238373,-7.782,0.383,0
spotify:track:2DlIwu1iDTILEMXA7MUotn,Beautiful Trauma,['P!nk'],70,3909916,0.619,0.4,95.977,0.0725,0.0868,2.55e-06,4,0.412,7,250053,-6.39,0.234,1
spotify:track:2eNSyVH3sNPiAj9WpRYK73,Dior 2001,['RIN'],68,3905724,0.699,0.123,76.854,0.143,0.0117,0.093,4,0.43,1,192941,-5.892,0.473,1
spotify:track:3JishuJqpf1m7Y1dFr15QV,Woo,['Rihanna'],0,3902444,0.466,0.298,115.004,0.0326,0.0546,0.00389,4,0.42,9,235587,-5.298,0.185,1
spotify:track:02LZ1fGJE8fB56yTlCVMEV,Switch,"['Iggy Azalea', 'Anitta']",6,3900832,0.624,0.395,109.977,0.0531,0.00348,0.00389,4,0.914,11,189600,-6.112,0.346,0
spotify:track:6aH3QgooXRmx8k8jzrSm3V,A l'Ammoniaque,['PNL'],62,3885608,0.381,0.0958,127.667,0.0429,0.416,0.000226,4,0.583,9,316378,-10.033,0.153,0
spotify:track:3ylFvJfARlPKxGWAJv6Bvf,Hey Everybody!,['5 Seconds of Summer'],55,3885228,0.803,0.101,126.017,0.0316,0.000938,0.0,4,0.753,9,196937,-3.737,0.853,1
spotify:track:7pYFPMeK0TnaTGdS6qOtEr,Waterfall,"['Stargate', 'P!nk', 'Sia']",62,3878374,0.919,0.234,182.785,0.3,0.0987,0.0,4,0.372,11,200029,-1.68,0.419,0
spotify:track:2J2Z1SkXYghSajLibnQHOa,Unstoppable,['Sia'],54,3865409,0.779,0.101,173.799,0.0779,0.112,0.000373,4,0.468,9,217747,-4.839,0.26,1
spotify:track:7CWF2kMokmWxCLeogZZShp,Du swipa höger,['Emil Berg'],50,3862863,0.869,0.198,127.996,0.0329,0.0279,3.2e-05,4,0.734,8,187240,-4.976,0.618,1
spotify:track:1lXQskY1Op1KzFG4GVcVpe,Criminal,['Trío Los Josefinos'],4,3856488,0.794,0.139,79.983,0.0689,0.0416,6.02e-05,4,0.822,2,232699,-3.821,0.837,0
spotify:track:1Wolb8MRcXR2IMMaELTRpE,Envolvimento,['MC Loma e As Gêmeas Lacração'],61,3854154,0.902,0.0349,164.971,0.159,0.447,0.0,4,0.852,10,146526,-4.669,0.965,0
spotify:track:10zm24iyuS1T08u7gtW8DZ,Changing - Radio Edit,"['Sigma', 'Paloma Faith']",4,3852516,0.864,0.671,171.109,0.0431,0.0336,0.0,4,0.485,2,191048,-2.294,0.396,1
spotify:track:5xzCzOAOfRi4DOttSzvznR,Lullaby,"['Sigala', 'Paloma Faith']",75,3843346,0.834,0.0834,120.026,0.037,0.0784,1.27e-05,4,0.725,5,204022,-3.913,0.859,0
spotify:track:6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,['MC Kevinho'],72,3840017,0.62,0.0796,89.988,0.127,0.104,0.0,4,0.766,6,161593,-2.887,0.367,1
spotify:track:0rBMP6VVGRgwnzZCLpijyl,Canal St.,"['A$AP Rocky', 'Bones']",66,3830077,0.583,0.0964,137.079,0.301,0.308,0.0,4,0.696,3,227427,-9.351,0.524,0
spotify:track:7gbpozqwdFoqvv19BTk2hu,Sanctify,['Years & Years'],59,3825064,0.624,0.296,101.96,0.0688,0.0152,2.05e-05,4,0.667,1,189815,-5.527,0.19,1
spotify:track:6csZYoffpZ7iuSw83x2zVy,Scooby Doo Papa!,['Lean Trap'],0,3824938,0.788,0.168,120.934,0.263,0.0546,0.00064,4,0.913,10,143314,-2.889,0.544,0
spotify:track:1nO2NjuFkGaAWcMdJ1pNrp,Cocky,"['A$AP Rocky', 'Gucci Mane', '21 Savage', 'London On Da Track']",64,3823251,0.633,0.109,156.015,0.238,0.223,0.0,4,0.797,5,232413,-4.815,0.577,1
spotify:track:4FpfU1O7WCLBnmwu5XAFk4,Redemption Interlude,['Zacari'],57,3821752,0.449,0.0866,121.164,0.104,0.662,4.88e-05,4,0.549,9,85267,-13.645,0.223,0
spotify:track:43wzy7JxMEfvCh8ZFeZKYk,Right Now,"['Nick Jonas', 'Robin Schulz']",78,3821018,0.751,0.0912,103.956,0.193,0.0104,0.0,4,0.597,6,201680,-4.982,0.568,0
spotify:track:68jkh9nqSjpmRtkkA9f0ld,Bada nakna,['Samir & Viktor'],54,3811783,0.873,0.21,130.004,0.0529,0.195,0.0,4,0.695,1,191047,-4.647,0.578,1
spotify:track:3RJ2kQSMtkNm8Q7rETa1u1,Same Ol’ Mistakes,['Rihanna'],1,3808215,0.803,0.0591,151.777,0.0443,0.199,0.00282,4,0.44,8,397093,-5.415,0.501,1
spotify:track:5szr4bzNGqGkLeYgSMMHso,Jag hade en gång en båt,"['Allyawan', 'Näääk']",45,3801554,0.707,0.12,83.898,0.161,0.147,0.0,4,0.683,7,231333,-5.904,0.554,1
spotify:track:5b6zjsBrZCqe6RFycLz2tc,schizophrenia,['XXXTENTACION'],66,3800373,0.349,0.1,180.055,0.198,0.0762,0.0711,4,0.606,2,80190,-10.032,0.239,1
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,['Taylor Swift'],75,3800289,0.708,0.088,96.033,0.0525,0.0824,0.0,4,0.752,5,231827,-5.462,0.546,1
spotify:track:0SvxydoxEEkXt9aMAqTfpB,Wait (feat. A Boogie Wit da Hoodie),"['Maroon 5', 'A Boogie Wit da Hoodie']",68,3797718,0.588,0.141,126.056,0.0676,0.0582,0.0,4,0.689,8,190476,-4.632,0.389,1
spotify:track:1Dp7JGFNjvg8Nk0CtMCcnr,Hard Feelings/Loveless,['Lorde'],61,3789867,0.445,0.0778,97.031,0.113,0.0328,0.0104,4,0.487,1,367391,-10.959,0.18,0
spotify:track:1u0MOgWF1bbylVxpJG2ZjB,Owe Me,['Big Sean'],56,3783051,0.611,0.113,142.187,0.143,0.388,0.0,4,0.611,8,271693,-8.751,0.38,1
spotify:track:3t6j6WNv2OSn6qm5Vxynub,GPS,"['Maluma', 'French Montana']",68,3781901,0.629,0.346,143.949,0.114,0.188,0.0,4,0.841,4,216307,-3.033,0.676,0
spotify:track:0kHTkvGavvk2MjBTSUtOZx,Ricchi x Sempre,['Sfera Ebbasta'],62,3774345,0.734,0.187,211.842,0.413,0.196,0.0,4,0.599,3,223787,-7.568,0.133,0
spotify:track:0fWBFDRTIuk8ZgNdZqhCer,So Good (& Metro Boomin),"['Big Sean', 'Metro Boomin', 'Kash Doll']",66,3752647,0.404,0.115,90.008,0.441,0.0144,0.0,4,0.619,8,268720,-8.333,0.566,0
spotify:track:0QV16pno66L6K3fn4W13b7,No Sleep Leak,['Lil Uzi Vert'],59,3729844,0.689,0.22,136.045,0.13,0.0112,0.0,4,0.788,8,189230,-7.211,0.681,1
spotify:track:6oLHyWvmk6bKrA91EIYZBp,Wednesday Night Interlude,"['Drake', 'PARTYNEXTDOOR']",58,3718712,0.484,0.274,135.329,0.0519,0.764,3.61e-06,4,0.425,9,212280,-8.228,0.185,0
spotify:track:5xbrhx2tMMcN68IT3cJbhS,Ayala (Outro),['XXXTENTACION'],69,3706781,0.285,0.108,83.485,0.0381,0.737,0.0133,4,0.57,9,99707,-14.125,0.0973,0
spotify:track:6OQea06z3cbOqYgG2O6eOZ,Killing Spree,"['Logic', 'Ansel Elgort']",59,3697069,0.758,0.105,124.073,0.227,0.0304,0.0,4,0.856,1,206613,-5.783,0.18,0
spotify:track:6ImxYXeLDQPIv4qo7bMhSk,Company,"['Drake', 'Travis Scott']",61,3696296,0.555,0.17,107.535,0.052,0.0347,0.0,4,0.654,7,252640,-8.24,0.11,1
spotify:track:51922FOX7bXrEU4jSoxkY5,5 Songs in einer Nacht,['Capital Bra'],62,3692260,0.903,0.0776,97.997,0.0575,0.0645,7.27e-06,4,0.877,7,147354,-4.207,0.248,1
spotify:track:0pJPdSVti6cTM1Q6xYGmcf,Faking It (feat. Kehlani & Lil Yachty),"['Calvin Harris', 'Kehlani', 'Lil Yachty']",66,3690168,0.589,0.0715,120.034,0.115,0.319,0.0,4,0.776,9,240093,-4.543,0.668,0
spotify:track:03hqMhmCZiNKMSPmVabPLP,Groupie Love (feat. A$AP Rocky),"['Lana Del Rey', 'A$AP Rocky']",63,3685086,0.6,0.0952,175.894,0.0398,0.113,1.32e-06,4,0.359,9,264038,-7.317,0.195,1
spotify:track:4OEOEsOhlzDqQuewiuPJAc,Whiskey (feat. A$AP Rocky),"['Maroon 5', 'A$AP Rocky']",2,3675218,0.41,0.106,103.666,0.074,0.723,0.0,4,0.597,7,210422,-8.293,0.0736,0
spotify:track:0qFX9pVJQB4lBMxRoFXqGr,End Of Discussion (feat. Lil Wayne),"['Rich The Kid', 'Lil Wayne']",6,3674205,0.58,0.0979,76.484,0.167,0.176,0.0,4,0.784,0,236944,-6.656,0.338,1
spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,untitled 05 | 09.21.2014.,['Kendrick Lamar'],52,3657939,0.63,0.163,154.152,0.508,0.374,0.0,4,0.488,0,338427,-9.839,0.413,1
spotify:track:6cT5orvyKqwghJp6KB9vG0,Furthest Thing,['Drake'],57,3652708,0.78,0.057,137.101,0.135,0.147,0.0,4,0.484,9,267373,-5.264,0.271,0
spotify:track:6uaBPdNeTvL4yH9CVJOg6K,Midnight City,['M83'],32,3650867,0.712,0.179,105.009,0.0356,0.0161,0.0,4,0.526,11,241440,-6.525,0.32,0
spotify:track:1yFiaFeSLpw4nDYTeErRZ6,Leave Out All The Rest,['Linkin Park'],15,3642188,0.629,0.369,80.012,0.0335,0.209,1.99e-06,4,0.509,0,209307,-6.434,0.237,1
spotify:track:1aLNpg2kKvUncflV8xE5AA,Linger,['The Cranberries'],20,3639673,0.428,0.138,94.864,0.0263,0.0841,4.63e-05,4,0.438,7,274760,-14.861,0.209,1
spotify:track:58kwvMXeOlsvzPqUlyj75Y,Confess,"['Logic', 'Killer Mike']",56,3637120,0.971,0.156,122.951,0.0883,0.303,0.00148,4,0.74,0,343027,-2.81,0.525,1
spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,Dark Queen,['Lil Uzi Vert'],74,3635405,0.606,0.281,155.055,0.172,0.222,0.0,4,0.747,4,173419,-5.286,0.2,1
spotify:track:5LXj9Ch3O9ATm1NoHT8GXn,Hypnotised,['Coldplay'],51,3629505,0.683,0.0871,120.056,0.032,0.339,0.739,4,0.513,5,355172,-6.185,0.153,1
spotify:track:08zJpaUQVi9FrKv2e32Bah,Planez,"['Jeremih', 'J. Cole']",70,3621866,0.557,0.11,129.285,0.312,0.674,0.0,4,0.65,1,240320,-7.762,0.4,1
spotify:track:1U13SSgDOxK98L1FTWYrjQ,untitled 04 | 08.14.2014.,['Kendrick Lamar'],50,3621209,0.121,0.462,99.905,0.199,0.854,0.0,4,0.525,4,110067,-21.487,0.175,0
spotify:track:3O2MsMZHCgSbRGEca5ML1N,Rhythm Inside,['Loïc Nottet'],48,3603086,0.513,0.067,90.008,0.0436,0.0802,0.0,4,0.821,7,172153,-5.388,0.308,1
spotify:track:1rsAFUCa6BVMgRQ3FCQQsi,Boss,['Lil Pump'],70,3592368,0.789,0.378,119.999,0.0383,0.0304,0.0,4,0.803,10,106021,-3.434,0.647,0
spotify:track:2jLjVXkSJmMprZpIV4gXLN,Reflections,['MisterWives'],3,3589003,0.658,0.111,111.049,0.028,0.0933,0.00116,4,0.699,2,188587,-5.846,0.668,1
